referring_partner_id,snapshot_date,leads_sent_count,conversion_rate_pct,avg_deal_size,cancellation_rate_pct,inquiry_response_latency_hours,churn_risk_score
R020,2024-12-15,5,70.53,22970.5,8.3,8.75,0.0
R020,2024-12-16,6,63.27,21388.58,9.79,8.39,0.0
R020,2024-12-17,4,60.92,20710.49,11.12,11.36,3.13
R020,2024-12-18,3,71.59,25885.25,10.64,9.76,1.04
R020,2024-12-19,5,62.17,20854.48,8.12,10.17,0.34
R020,2024-12-20,7,64.05,27276.47,14.3,7.83,0.0
R020,2024-12-21,5,60.15,24045.6,8.07,12.83,5.94
R020,2024-12-22,3,63.57,26343.78,6.78,9.58,1.04
R020,2024-12-23,4,62.51,24645.52,8.32,13.73,5.44
R020,2024-12-24,6,73.24,22390.75,13.33,9.67,0.0
R020,2024-12-25,4,62.15,22346.78,11.45,6.74,0.25
R020,2024-12-26,4,60.99,26403.65,8.94,9.16,1.18
R020,2024-12-27,6,51.35,25918.99,10.59,9.7,8.9
R020,2024-12-28,4,65.08,24120.64,9.34,11.12,1.53
R020,2024-12-29,6,66.51,23422.97,10.11,9.0,0.0
R020,2024-12-30,4,58.24,24670.81,6.77,11.32,5.22
R020,2024-12-31,6,67.38,22456.71,11.98,12.54,3.65
R021,2023-01-01,3,45.7,7341.41,14.22,8.12,9.12
R021,2023-01-02,5,53.03,10546.26,10.45,6.06,1.57
R021,2023-01-03,3,50.04,12396.46,9.43,9.55,6.68
R021,2023-01-04,6,59.68,11766.41,13.12,11.21,3.53
R021,2023-01-05,7,64.0,13778.22,8.55,10.7,2.76
R021,2023-01-06,4,61.43,9227.27,6.76,14.3,8.16
R021,2023-01-07,4,54.93,9773.17,5.08,7.94,0.05
R021,2023-01-08,6,56.74,12110.08,7.74,8.22,0.0
R021,2023-01-09,6,50.64,13228.71,14.67,8.5,3.49
R021,2023-01-10,5,45.27,13052.18,10.41,8.43,7.78
R021,2023-01-11,4,54.55,11744.27,7.26,5.52,0.36
R021,2023-01-12,6,58.24,12393.0,9.75,9.84,1.47
R021,2023-01-13,6,61.89,10761.13,12.76,7.1,0.0
R021,2023-01-14,6,58.83,10578.62,14.16,12.58,5.58
R021,2023-01-15,6,66.11,15213.23,9.39,7.15,0.0
R021,2023-01-16,3,52.7,8205.63,13.77,12.45,8.9
R021,2023-01-17,4,56.59,12220.93,13.24,7.75,0.0
R021,2023-01-18,4,54.54,8110.86,11.14,4.67,0.36
R021,2023-01-19,5,63.44,12459.59,5.01,10.4,2.32
R021,2023-01-20,4,55.83,10206.72,5.18,7.5,0.0
R021,2023-01-21,5,49.61,11111.57,9.87,10.25,6.39
R021,2023-01-22,5,47.24,11772.34,14.17,9.19,6.7
R021,2023-01-23,4,59.24,10970.32,7.5,9.09,0.35
R021,2023-01-24,7,57.83,8676.54,10.17,8.55,0.0
R021,2023-01-25,5,46.85,8582.22,10.7,6.58,6.52
R021,2023-01-26,4,64.95,11123.22,13.1,9.92,1.59
R021,2023-01-27,4,51.91,10313.87,8.81,8.1,2.47
R021,2023-01-28,4,58.13,12610.3,6.37,11.32,3.7
R021,2023-01-29,5,52.89,13450.62,9.52,7.68,1.68
R021,2023-01-30,5,55.79,15879.46,8.07,6.21,0.0
R021,2023-01-31,5,59.2,13424.4,8.75,6.78,0.0
R021,2023-02-01,5,51.1,11464.36,11.07,6.34,3.11
R021,2023-02-02,5,59.5,11032.39,6.04,10.73,2.81
R021,2023-02-03,4,50.62,14308.28,10.58,11.52,7.49
R021,2023-02-04,5,58.16,12068.41,5.18,8.8,0.0
R021,2023-02-05,5,59.33,14684.72,6.2,5.76,0.0
R021,2023-02-06,5,61.05,12438.53,11.77,9.77,1.37
R021,2023-02-07,3,60.83,10619.57,6.08,11.97,6.36
R021,2023-02-08,5,51.34,11465.51,11.06,8.83,2.92
R021,2023-02-09,3,57.17,11678.8,12.28,10.69,4.44
R021,2023-02-10,7,52.55,12564.24,7.54,4.82,1.95
R021,2023-02-11,3,49.81,10477.93,10.37,7.42,5.83
R021,2023-02-12,5,68.27,8395.56,6.02,6.12,0.0
R021,2023-02-13,4,51.37,12946.6,5.8,8.92,2.99
R021,2023-02-14,6,51.56,8502.6,5.27,10.0,4.46
R021,2023-02-15,6,50.46,11970.61,7.65,7.56,3.62
R021,2023-02-16,4,60.77,10304.72,11.52,7.34,0.0
R021,2023-02-17,4,56.43,10343.72,5.91,8.49,0.0
R021,2023-02-18,4,50.58,13414.58,11.89,8.66,3.53
R021,2023-02-19,7,60.76,11223.31,9.61,12.43,5.36
R021,2023-02-20,6,67.02,4646.55,8.02,9.27,0.62
R021,2023-02-21,4,48.11,8339.6,5.18,6.81,5.5
R021,2023-02-22,7,56.93,12702.1,7.22,8.51,0.0
R021,2023-02-23,5,57.92,10340.25,14.91,5.46,0.0
R021,2023-02-24,5,59.14,14920.93,6.91,9.03,0.26
R021,2023-02-25,5,58.12,13028.73,12.1,9.95,1.64
R021,2023-02-26,4,55.96,13417.84,7.16,10.55,2.54
R021,2023-02-27,4,46.32,9143.2,6.54,9.86,8.44
R021,2023-02-28,5,65.88,15196.35,14.12,8.58,0.0
R021,2023-03-01,6,52.77,12619.04,14.37,8.35,1.78
R021,2023-03-02,4,55.99,9880.72,9.93,8.41,0.0
R021,2023-03-03,4,49.14,7489.3,13.09,9.14,5.1
R021,2023-03-04,6,52.98,12059.47,12.27,6.16,1.61
R021,2023-03-05,5,57.58,13202.53,12.38,8.14,0.0
R021,2023-03-06,6,50.7,13671.79,6.02,7.61,3.43
R021,2023-03-07,5,53.29,13949.95,13.49,10.89,4.42
R021,2023-03-08,4,58.11,12662.5,9.17,10.55,2.54
R021,2023-03-09,6,54.91,10748.61,10.4,6.94,0.07
R021,2023-03-10,4,59.74,6883.19,14.67,9.62,1.15
R021,2023-03-11,3,58.35,9754.1,11.08,10.12,3.58
R021,2023-03-12,4,51.22,10560.48,5.72,11.83,7.48
R021,2023-03-13,6,67.05,13887.73,12.56,5.42,0.0
R021,2023-03-14,5,51.33,12296.51,14.75,11.26,6.54
R021,2023-03-15,3,43.04,12713.05,8.29,6.74,11.25
R021,2023-03-16,4,56.96,15975.63,12.68,9.85,1.48
R021,2023-03-17,5,52.97,14137.41,11.39,10.98,4.8
R021,2023-03-18,5,61.52,9510.0,6.05,10.03,1.76
R021,2023-03-19,7,46.22,7468.21,13.65,8.7,7.02
R021,2023-03-20,3,54.42,10710.98,8.79,7.81,2.15
R021,2023-03-21,5,60.1,7895.1,12.56,11.35,3.74
R021,2023-03-22,6,56.09,10680.37,14.07,5.17,0.0
R021,2023-03-23,4,56.88,14853.79,7.47,8.96,0.16
R021,2023-03-24,3,57.34,14024.87,7.06,9.37,2.45
R021,2023-03-25,4,48.11,11325.89,11.18,6.01,5.51
R021,2023-03-26,4,58.72,12104.42,14.66,5.91,0.0
R021,2023-03-27,5,56.55,11261.36,14.56,7.78,0.0
R021,2023-03-28,5,61.16,10998.99,10.95,9.76,1.35
R021,2023-03-29,4,54.82,17179.9,9.33,9.74,1.46
R021,2023-03-30,7,50.94,13297.23,12.8,6.96,3.24
R021,2023-03-31,5,54.58,13057.46,6.84,7.09,0.33
R021,2023-04-01,6,56.77,13294.23,6.68,10.03,1.76
R021,2023-04-02,4,56.28,9123.26,12.21,13.73,7.32
R021,2023-04-03,4,50.09,10151.4,7.68,9.57,4.98
R021,2023-04-04,4,51.1,11049.26,6.39,8.18,3.11
R021,2023-04-05,5,49.81,7313.15,12.7,11.17,7.61
R021,2023-04-06,5,58.25,8173.38,9.5,8.91,0.08
R021,2023-04-07,5,54.88,9750.2,6.02,8.22,0.09
R021,2023-04-08,5,60.31,15835.21,11.49,7.52,0.0
R021,2023-04-09,6,59.45,11419.48,5.22,7.51,0.0
R021,2023-04-10,4,55.62,7720.46,7.63,8.31,0.0
R021,2023-04-11,5,55.08,10786.8,13.51,6.33,0.0
R021,2023-04-12,6,59.72,9556.92,13.09,9.08,0.33
R021,2023-04-13,5,56.26,12626.1,9.76,10.13,1.91
R021,2023-04-14,4,53.12,8149.28,5.55,7.92,1.5
R021,2023-04-15,6,49.03,12716.4,10.14,8.26,4.77
R021,2023-04-16,5,58.2,12506.2,8.75,9.83,1.46
R021,2023-04-17,4,54.03,11833.77,6.9,10.97,3.93
R021,2023-04-18,5,55.87,10299.87,11.62,7.77,0.0
R021,2023-04-19,5,56.39,12366.57,14.32,7.09,0.0
R021,2023-04-20,4,50.06,11658.11,11.26,4.95,3.94
R021,2023-04-21,5,62.02,13363.59,10.38,9.82,1.44
R021,2023-04-22,5,53.63,10575.18,7.75,11.87,5.62
R021,2023-04-23,6,56.41,9470.96,11.11,7.29,0.0
R021,2023-04-24,5,61.01,5747.29,8.65,8.22,0.0
R021,2023-04-25,5,61.19,11838.03,14.47,11.17,3.47
R021,2023-04-26,4,49.24,11922.25,13.5,7.51,4.61
R021,2023-04-27,2,49.13,11014.05,12.85,11.26,13.97
R021,2023-04-28,4,59.62,12273.93,9.06,8.61,0.0
R021,2023-04-29,5,46.0,9894.56,8.72,7.89,7.19
R021,2023-04-30,5,56.18,12305.45,8.5,11.39,3.8
R021,2023-05-01,5,41.11,8630.11,11.27,6.85,11.1
R021,2023-05-02,4,49.47,11499.92,6.07,9.23,4.98
R021,2023-05-03,7,49.79,11332.92,9.05,9.85,5.64
R021,2023-05-04,5,56.84,12170.0,10.22,8.93,0.11
R021,2023-05-05,7,53.33,12056.75,9.86,7.88,1.33
R021,2023-05-06,4,65.54,11351.56,13.16,9.44,0.87
R021,2023-05-07,3,55.16,11733.25,11.18,13.33,8.39
R021,2023-05-08,6,54.38,9762.82,12.11,11.55,4.52
R021,2023-05-09,5,52.37,8469.53,14.97,10.63,4.75
R021,2023-05-10,5,49.9,10839.54,6.92,4.89,4.07
R021,2023-05-11,5,60.9,9554.84,7.38,11.04,3.27
R021,2023-05-12,4,60.91,12890.48,7.05,4.56,0.0
R021,2023-05-13,3,45.41,13801.78,5.19,11.18,12.83
R021,2023-05-14,4,63.55,9360.39,5.12,8.81,0.0
R021,2023-05-15,6,60.21,11343.71,13.11,8.74,0.0
R021,2023-05-16,4,56.63,10042.59,6.31,9.13,0.4
R021,2023-05-17,7,47.62,12017.13,8.12,6.05,5.9
R021,2023-05-18,6,62.26,13010.34,6.04,9.05,0.29
R021,2023-05-19,3,51.61,12342.38,8.8,6.29,4.39
R021,2023-05-20,5,52.87,8422.86,10.09,6.74,1.7
R021,2023-05-21,6,49.17,13970.22,14.67,8.58,4.66
R021,2023-05-22,5,58.98,10350.48,9.06,5.69,0.0
R021,2023-05-23,5,47.64,13336.44,14.91,10.47,8.3
R021,2023-05-24,6,51.94,7971.49,12.29,5.61,2.44
R021,2023-05-25,4,52.42,10451.61,11.56,7.46,2.06
R021,2023-05-26,4,55.16,11106.28,9.07,9.01,0.22
R021,2023-05-27,4,60.35,8803.15,8.22,8.39,0.0
R021,2023-05-28,5,47.61,9505.31,14.15,6.05,5.91
R021,2023-05-29,6,64.9,12353.41,12.6,9.99,1.7
R021,2023-05-30,5,54.4,13202.4,12.92,5.83,0.48
R021,2023-05-31,5,53.82,8232.14,8.9,8.86,0.93
R021,2023-06-01,4,46.57,10256.35,13.71,8.78,6.74
R021,2023-06-02,3,53.0,9394.54,9.75,6.64,3.28
R021,2023-06-03,6,54.5,9921.1,9.43,7.55,0.4
R021,2023-06-04,4,57.03,11201.0,8.76,7.45,0.0
R021,2023-06-05,7,61.74,11719.03,12.83,10.73,2.8
R021,2023-06-06,5,57.2,10236.38,12.22,10.71,2.77
R021,2023-06-07,6,53.4,8448.99,5.11,9.57,2.34
R021,2023-06-08,5,51.59,11143.16,12.26,5.88,2.72
R021,2023-06-09,6,54.86,10407.63,11.23,7.89,0.11
R021,2023-06-10,4,60.71,12923.18,14.92,6.16,0.0
R021,2023-06-11,5,54.66,12991.49,8.25,7.86,0.27
R021,2023-06-12,5,55.77,13481.5,5.98,12.45,5.38
R021,2023-06-13,7,44.49,11388.67,10.54,8.64,8.4
R021,2023-06-14,3,43.3,14304.69,13.33,11.07,14.35
R021,2023-06-15,6,62.24,12409.04,5.27,7.14,0.0
R021,2023-06-16,5,54.03,10891.81,9.4,8.16,0.77
R021,2023-06-17,7,57.7,14014.39,10.38,12.62,5.64
R021,2023-06-18,7,50.42,9177.7,8.78,11.26,7.25
R021,2023-06-19,3,58.39,14384.34,8.96,7.78,1.69
R021,2023-06-20,7,53.23,11861.53,5.64,8.94,1.52
R021,2023-06-21,4,60.48,11053.1,7.71,5.99,0.0
R021,2023-06-22,3,60.23,10515.95,5.85,10.84,4.66
R021,2023-06-23,5,49.34,9851.75,5.19,11.8,8.93
R021,2023-06-24,4,57.43,13331.69,7.01,11.39,3.8
R021,2023-06-25,5,54.48,10767.81,10.58,10.43,2.76
R021,2023-06-26,5,58.15,9233.21,6.42,5.28,0.0
R021,2023-06-27,4,62.46,10572.99,10.77,9.0,0.21
R021,2023-06-28,4,56.68,9973.0,12.31,11.5,3.96
R021,2023-06-29,5,54.91,6613.48,8.02,5.51,0.07
R021,2023-06-30,4,50.67,10671.9,5.44,7.61,3.46
R021,2023-07-01,4,55.42,8162.96,13.11,7.85,0.0
R021,2023-07-02,4,57.68,11623.86,14.49,13.25,6.59
R021,2023-07-03,4,54.4,10902.95,12.38,8.11,0.47
R021,2023-07-04,5,55.19,10931.51,11.33,3.89,0.0
R021,2023-07-05,5,52.27,11426.33,8.15,10.67,4.89
R021,2023-07-06,6,57.82,13429.68,8.24,12.52,5.49
R021,2023-07-07,6,50.12,10519.5,14.05,10.56,6.46
R021,2023-07-08,5,47.28,14560.73,14.02,12.77,12.03
R021,2023-07-09,3,55.94,14199.07,9.44,6.69,1.69
R021,2023-07-10,6,50.93,12596.98,7.84,6.51,3.25
R021,2023-07-11,5,50.88,10228.12,10.89,5.68,3.29
R021,2023-07-12,5,44.34,8878.37,12.29,7.96,8.52
R021,2023-07-13,3,44.11,13179.13,9.99,7.86,10.39
R021,2023-07-14,5,53.25,10404.2,12.52,6.19,1.4
R021,2023-07-15,4,49.4,11581.03,7.35,11.11,7.85
R021,2023-07-16,6,55.98,9712.29,5.55,6.59,0.0
R021,2023-07-17,6,65.78,11051.87,11.29,10.85,2.99
R021,2023-07-18,3,54.2,11598.14,5.21,10.53,4.82
R021,2023-07-19,4,43.81,8393.46,9.11,11.87,13.46
R021,2023-07-20,6,51.3,8964.28,9.03,10.16,4.91
R021,2023-07-21,6,61.54,10753.19,7.29,11.44,3.87
R021,2023-07-22,6,55.87,11292.06,11.17,7.81,0.0
R021,2023-07-23,4,46.87,11281.72,9.14,10.71,9.28
R021,2023-07-24,4,59.61,13296.11,6.03,8.4,0.0
R021,2023-07-25,3,45.76,7084.81,14.55,8.35,9.07
R021,2023-07-26,4,52.24,12849.61,6.4,8.26,2.2
R021,2023-07-27,6,52.21,9690.34,13.05,8.28,2.22
R021,2023-07-28,3,59.53,13249.68,8.14,6.39,1.69
R021,2023-07-29,7,58.7,10445.03,9.8,7.19,0.0
R021,2023-07-30,4,51.59,9337.03,10.3,8.94,2.85
R021,2023-07-31,4,56.28,10692.1,7.84,9.74,1.32
R021,2023-08-01,4,43.0,10013.82,8.33,7.99,9.6
R021,2023-08-02,6,53.55,10919.6,6.7,11.66,5.37
R021,2023-08-03,5,61.42,10852.22,10.69,11.24,3.57
R021,2023-08-04,4,50.59,13500.4,14.16,8.96,3.67
R021,2023-08-05,5,48.9,9500.26,14.56,11.58,8.95
R021,2023-08-06,6,56.73,10568.4,5.23,9.56,1.05
R021,2023-08-07,5,54.8,10092.46,13.54,9.39,0.96
R021,2023-08-08,5,60.72,11816.6,12.62,7.85,0.0
R021,2023-08-09,7,62.53,11802.22,8.43,10.51,2.48
R021,2023-08-10,4,53.77,11063.18,9.97,8.29,0.98
R021,2023-08-11,7,64.49,14161.47,10.08,9.27,0.61
R021,2023-08-12,5,60.56,8440.39,8.95,8.23,0.0
R021,2023-08-13,6,60.65,13516.01,6.02,11.58,4.08
R021,2023-08-14,4,57.74,9596.54,13.19,10.08,1.83
R021,2023-08-15,8,58.65,10414.24,6.05,8.65,0.0
R021,2023-08-16,4,47.99,11230.07,10.79,8.7,5.6
R021,2023-08-17,5,56.53,11129.15,14.24,10.41,2.33
R021,2023-08-18,5,52.12,11403.23,12.12,10.03,4.06
R021,2023-08-19,6,60.08,7593.41,5.68,8.17,0.0
R021,2023-08-20,5,54.17,11770.96,13.21,8.43,0.65
R021,2023-08-21,5,49.69,10836.31,8.87,9.6,5.36
R021,2023-08-22,5,54.04,13881.13,9.29,8.88,0.8
R021,2023-08-23,6,47.26,13163.4,10.51,10.01,7.91
R021,2023-08-24,6,52.28,9609.47,11.31,9.36,2.93
R021,2023-08-25,5,54.09,9355.52,10.55,2.59,0.72
R021,2023-08-26,6,54.57,15115.65,9.86,8.27,0.34
R021,2023-08-27,4,52.59,13112.14,5.17,13.28,8.56
R021,2023-08-28,4,49.98,14519.84,7.81,12.28,9.14
R021,2023-08-29,4,58.43,11732.75,7.39,6.4,0.0
R021,2023-08-30,5,56.36,10602.04,14.36,8.51,0.0
R021,2023-08-31,4,60.99,12754.47,9.81,9.9,1.56
R021,2023-09-01,4,50.02,10140.44,11.04,6.55,3.98
R021,2023-09-02,6,56.1,13301.9,13.9,12.15,4.94
R021,2023-09-03,7,57.01,13043.02,6.82,9.25,0.59
R021,2023-09-04,5,58.62,13500.68,7.46,8.11,0.0
R021,2023-09-05,6,54.27,12623.44,12.79,7.09,0.58
R021,2023-09-06,4,54.58,12973.41,6.86,8.66,0.33
R021,2023-09-07,4,44.74,9704.18,5.78,8.56,8.2
R021,2023-09-08,4,55.55,15591.94,6.11,6.16,0.0
R021,2023-09-09,4,59.02,12008.55,12.98,7.27,0.0
R021,2023-09-10,6,58.49,8737.38,12.63,9.32,0.7
R021,2023-09-11,3,62.22,13274.07,11.58,8.3,1.69
R021,2023-09-12,5,53.5,10874.76,8.83,9.29,1.85
R021,2023-09-13,6,48.27,9921.32,6.2,10.49,7.82
R021,2023-09-14,4,57.9,13327.62,10.25,10.18,1.98
R021,2023-09-15,4,58.01,10986.3,7.11,6.42,0.0
R021,2023-09-16,6,55.92,11890.44,11.37,8.02,0.0
R021,2023-09-17,4,56.1,12737.25,8.78,8.85,0.0
R021,2023-09-18,4,52.52,10028.1,10.78,12.53,7.48
R021,2023-09-19,5,59.96,11245.69,9.29,8.97,0.17
R021,2023-09-20,5,52.57,10769.9,9.37,10.68,4.66
R021,2023-09-21,4,54.1,10188.27,10.22,7.72,0.71
R021,2023-09-22,4,56.8,11168.55,13.66,8.77,0.0
R021,2023-09-23,5,50.75,10926.25,14.7,7.92,3.39
R021,2023-09-24,3,55.73,10206.5,5.57,11.37,5.45
R021,2023-09-25,6,49.57,11100.63,14.74,10.41,6.66
R021,2023-09-26,6,52.81,10471.33,5.19,9.01,1.97
R021,2023-09-27,5,52.52,16200.2,13.34,7.14,1.98
R021,2023-09-28,5,53.0,12937.57,5.48,7.09,1.59
R021,2023-09-29,3,53.95,11531.98,9.56,8.92,2.61
R021,2023-09-30,4,53.3,12627.02,5.13,6.52,1.35
R021,2023-10-01,7,48.43,15583.46,7.35,11.38,9.04
R021,2023-10-02,4,57.93,13370.39,14.36,8.81,0.0
R021,2023-10-03,4,46.91,10435.11,6.57,10.79,9.37
R021,2023-10-04,6,55.68,12018.96,13.4,10.52,2.49
R021,2023-10-05,3,49.7,12997.74,10.1,12.85,11.9
R021,2023-10-06,4,57.39,13099.26,13.3,8.56,0.0
R021,2023-10-07,5,50.01,10288.8,9.52,7.01,3.99
R021,2023-10-08,5,47.71,7892.83,14.34,9.23,6.39
R021,2023-10-09,6,43.05,11514.47,8.14,5.95,9.55
R021,2023-10-10,6,46.43,12781.12,10.05,9.53,7.85
R021,2023-10-11,6,56.03,15073.54,14.56,4.76,0.0
R021,2023-10-12,4,60.04,8683.49,11.49,9.03,0.25
R021,2023-10-13,4,62.33,11614.75,6.33,6.75,0.0
R021,2023-10-14,5,55.24,9890.35,12.24,10.02,1.74
R021,2023-10-15,5,54.07,10584.18,9.29,8.82,0.74
R021,2023-10-16,4,51.91,14517.79,7.55,11.18,5.95
R021,2023-10-17,6,57.23,12153.33,10.93,10.96,3.16
R021,2023-10-18,5,66.67,11588.48,7.31,9.72,1.29
R021,2023-10-19,3,59.74,10391.34,6.62,9.94,3.31
R021,2023-10-20,6,52.32,10864.36,11.83,10.31,4.32
R021,2023-10-21,4,50.21,11435.59,8.66,8.21,3.82
R021,2023-10-22,6,57.86,13223.01,13.88,9.49,0.95
R021,2023-10-23,6,58.13,13151.18,5.8,11.37,3.76
R021,2023-10-24,7,54.63,8340.96,13.51,9.1,0.65
R021,2023-10-25,5,55.37,9567.66,8.72,10.43,2.36
R021,2023-10-26,4,52.9,11616.54,10.48,11.96,6.33
R021,2023-10-27,5,57.55,11809.55,6.24,5.4,0.0
R021,2023-10-28,5,55.49,11789.48,9.31,7.71,0.0
R021,2023-10-29,5,56.91,9488.03,7.63,7.08,0.0
R021,2023-10-30,5,58.5,9678.29,6.86,7.47,0.0
R021,2023-10-31,4,57.97,10683.86,14.58,10.21,2.03
R021,2023-11-01,5,55.71,10281.98,5.22,8.84,0.0
R021,2023-11-02,5,55.31,10307.2,13.6,7.64,0.0
R021,2023-11-03,4,63.61,13807.17,14.19,10.35,2.24
R021,2023-11-04,6,61.39,10373.74,12.89,8.16,0.0
R021,2023-11-05,7,50.31,6493.54,8.67,10.86,6.75
R021,2023-11-06,4,51.74,9838.42,12.67,9.32,3.29
R021,2023-11-07,5,56.36,7533.46,11.73,8.33,0.0
R021,2023-11-08,5,60.34,13514.1,7.73,9.03,0.26
R021,2023-11-09,5,63.49,13518.48,13.94,11.35,3.74
R021,2023-11-10,7,57.27,11653.76,13.44,10.65,2.68
R021,2023-11-11,4,47.44,12256.5,11.62,10.43,8.4
R021,2023-11-12,6,46.78,10100.84,5.25,8.8,6.57
R021,2023-11-13,4,60.54,10459.34,11.75,7.01,0.0
R021,2023-11-14,5,61.0,12317.03,9.49,7.07,0.0
R021,2023-11-15,5,63.58,13355.12,11.87,8.61,0.0
R021,2023-11-16,5,59.15,12212.68,10.34,6.65,0.0
R021,2023-11-17,5,55.79,10949.41,5.56,10.1,1.87
R021,2023-11-18,6,62.2,12642.17,9.26,9.69,1.25
R021,2023-11-19,3,59.43,9054.96,8.81,7.92,1.69
R021,2023-11-20,6,48.18,13198.19,11.22,4.9,5.45
R021,2023-11-21,4,47.53,10056.26,10.52,9.18,6.44
R021,2023-11-22,5,62.18,12926.88,12.06,7.6,0.0
R021,2023-11-23,6,55.44,12651.19,8.99,8.02,0.0
R021,2023-11-24,4,52.34,13359.98,11.02,10.22,4.17
R021,2023-11-25,4,51.95,11172.38,9.36,4.65,2.43
R021,2023-11-26,5,57.79,11693.38,7.0,6.94,0.0
R021,2023-11-27,5,46.75,9805.13,14.74,15.29,16.24
R021,2023-11-28,6,51.75,10768.57,12.12,9.64,3.77
R021,2023-11-29,6,59.05,9981.75,14.61,6.42,0.0
R021,2023-11-30,5,55.35,8245.33,11.7,11.88,4.53
R021,2023-12-01,4,53.8,10625.23,8.94,8.78,0.96
R021,2023-12-02,5,55.29,10088.75,11.98,8.47,0.0
R021,2023-12-03,6,52.99,8246.14,6.16,9.76,2.96
R021,2023-12-04,6,58.97,12150.3,10.92,7.67,0.0
R021,2023-12-05,4,52.35,11110.48,11.08,8.36,2.11
R021,2023-12-06,6,52.0,11291.04,10.59,10.53,4.9
R021,2023-12-07,5,57.72,9402.55,9.21,10.72,2.8
R021,2023-12-08,5,54.57,10651.06,7.65,9.9,1.9
R021,2023-12-09,6,51.19,11407.85,13.39,6.4,3.04
R021,2023-12-10,3,59.95,8916.93,13.82,10.76,4.54
R021,2023-12-11,4,52.02,8807.4,6.57,10.47,4.8
R021,2023-12-12,4,39.9,12415.61,11.53,7.47,12.08
R021,2023-12-13,4,57.19,9547.75,7.2,5.8,0.0
R021,2023-12-14,6,44.79,11845.66,6.73,9.23,8.72
R021,2023-12-15,5,55.86,7527.73,8.46,10.92,3.09
R021,2023-12-16,5,47.2,11034.9,9.36,6.51,6.24
R021,2023-12-17,6,44.71,13068.0,5.02,8.87,8.24
R021,2023-12-18,5,59.09,11891.89,5.77,8.93,0.11
R021,2023-12-19,6,56.69,12002.46,10.23,14.48,8.43
R021,2023-12-20,4,59.85,14129.94,12.2,6.68,0.0
R021,2023-12-21,5,46.02,13008.99,8.66,11.11,10.56
R021,2023-12-22,4,59.08,9381.71,8.72,9.62,1.14
R021,2023-12-23,3,55.14,9894.57,7.01,8.03,1.69
R021,2023-12-24,3,60.16,10229.94,11.05,10.06,3.49
R021,2023-12-25,6,57.28,9590.96,12.27,11.55,4.04
R021,2023-12-26,3,51.1,12241.16,13.37,5.76,4.8
R021,2023-12-27,5,61.93,14102.53,10.91,8.83,0.0
R021,2023-12-28,5,56.17,12752.06,12.7,6.22,0.0
R021,2023-12-29,6,55.77,8064.85,14.72,8.86,0.0
R021,2023-12-30,7,55.53,13382.77,5.99,11.15,3.44
R021,2023-12-31,5,54.03,11239.34,10.24,8.36,0.77
R021,2024-01-01,5,64.56,14141.7,14.09,10.72,2.8
R021,2024-01-02,5,55.39,11370.81,9.05,8.05,0.0
R021,2024-01-03,6,60.43,10438.01,6.4,6.55,0.0
R021,2024-01-04,5,57.43,12164.06,7.62,8.58,0.0
R021,2024-01-05,6,53.01,9816.13,12.31,6.72,1.59
R021,2024-01-06,5,48.58,9334.28,7.26,10.67,7.84
R021,2024-01-07,4,51.34,10389.01,12.42,10.45,5.31
R021,2024-01-08,5,49.43,16007.68,5.62,5.81,4.45
R021,2024-01-09,4,57.21,10107.5,13.86,6.89,0.0
R021,2024-01-10,4,58.74,13209.85,6.56,11.27,3.61
R021,2024-01-11,5,59.09,10475.57,8.45,8.77,0.0
R021,2024-01-12,8,56.94,10987.63,6.31,5.57,0.0
R021,2024-01-13,5,50.31,11406.87,9.93,7.9,3.74
R021,2024-01-14,5,47.86,10928.06,5.68,12.58,11.28
R021,2024-01-15,5,59.08,9457.39,8.57,5.15,0.0
R021,2024-01-16,4,54.71,14021.87,13.51,8.27,0.23
R021,2024-01-17,5,51.28,13717.01,12.23,9.03,3.22
R021,2024-01-18,5,51.61,12058.11,7.76,7.78,2.71
R021,2024-01-19,6,58.89,10306.86,15.0,12.07,4.81
R021,2024-01-20,5,57.43,11664.72,5.84,9.72,1.29
R021,2024-01-21,6,57.8,9242.97,9.98,10.08,1.83
R021,2024-01-22,5,51.2,14793.59,6.13,9.14,3.45
R021,2024-01-23,4,52.05,11327.01,13.09,12.45,7.73
R021,2024-01-24,6,53.28,11748.32,7.79,7.91,1.37
R021,2024-01-25,5,52.76,8682.55,11.43,5.79,1.79
R021,2024-01-26,4,56.12,14131.33,12.86,6.64,0.0
R021,2024-01-27,6,50.81,13280.28,10.44,8.47,3.35
R021,2024-01-28,6,52.61,12041.23,5.16,9.02,2.14
R021,2024-01-29,5,56.64,8009.96,5.48,8.69,0.0
R021,2024-01-30,4,56.21,10704.57,13.62,7.66,0.0
R021,2024-01-31,5,49.21,10893.75,9.33,8.38,4.62
R021,2024-02-01,6,63.79,9959.45,8.23,11.35,3.74
R021,2024-02-02,3,57.89,13461.36,11.42,8.87,1.71
R021,2024-02-03,6,62.44,10306.69,12.38,9.15,0.43
R021,2024-02-04,4,54.2,8896.03,6.55,9.35,1.37
R021,2024-02-05,6,59.1,14485.64,6.62,10.65,2.69
R021,2024-02-06,4,56.6,11863.76,10.58,9.6,1.11
R021,2024-02-07,6,48.97,7207.34,14.71,7.11,4.82
R021,2024-02-08,5,52.05,9667.61,13.19,10.08,4.18
R021,2024-02-09,4,61.18,12568.15,8.18,8.45,0.0
