lead_id,customer_id,country,service_type,lead_date,assigned_at,converted_at,lead_status,lead_source
L02730,C04112,US,bookkeeping,2023-05-23,2023-05-23,2023-05-26,converted,partner
L02731,C04217,US,bookkeeping,2023-05-11,2023-05-12,2023-05-19,converted,paid
L02732,C04033,US,audit,2023-05-15,2023-05-15,,lost,partner
L02733,C04119,US,bookkeeping,2023-05-07,2023-05-08,,lost,referral
L02734,C04146,US,payroll,2023-05-24,2023-05-24,2023-06-01,converted,partner
L02735,C04266,US,tax_advisory,2023-05-03,2023-05-03,2023-05-19,converted,organic
L02736,C04158,US,payroll,2023-05-02,2023-05-02,,lost,partner
L02737,C04119,US,accounting,2023-05-08,,,unassigned,paid
L02738,C04262,US,bookkeeping,2023-05-20,2023-05-20,2023-06-08,converted,paid
L02739,C03966,US,audit,2023-05-17,2023-05-18,,pending,partner
L02740,C04098,US,payroll,2023-05-02,2023-05-07,,pending,referral
L02741,C04085,US,audit,2023-05-27,2023-05-27,2023-06-12,converted,referral
L02742,C03987,US,accounting,2023-05-20,2023-05-25,,lost,partner
L02743,C04008,US,payroll,2023-05-24,2023-05-24,,pending,organic
L02744,C04309,US,bookkeeping,2023-05-10,,,unassigned,referral
L02745,C04111,US,accounting,2023-05-20,,,unassigned,partner
L02746,C04129,US,payroll,2023-05-02,2023-05-03,2023-05-09,converted,partner
L02747,C04076,US,bookkeeping,2023-05-20,2023-05-22,,pending,referral
L02748,C03970,US,audit,2023-05-21,2023-05-21,2023-06-07,converted,organic
L02749,C04252,US,accounting,2023-05-01,2023-05-01,2023-05-05,converted,referral
L02750,C04151,US,tax_advisory,2023-05-26,2023-06-01,2023-06-24,converted,referral
L02751,C04318,US,payroll,2023-06-14,2023-06-14,,pending,paid
L02752,C04240,US,tax_advisory,2023-06-17,,,unassigned,referral
L02753,C03969,US,accounting,2023-06-28,2023-06-29,,pending,referral
L02754,C04047,US,payroll,2023-06-09,2023-06-10,2023-06-30,converted,referral
L02755,C04302,US,payroll,2023-06-24,2023-06-24,2023-07-15,converted,referral
L02756,C03993,US,audit,2023-06-27,2023-06-27,,pending,partner
L02757,C04161,US,accounting,2023-06-23,2023-06-24,2023-07-14,converted,referral
L02758,C04015,US,tax_advisory,2023-06-11,2023-06-12,,lost,organic
L02759,C04030,US,accounting,2023-06-02,2023-06-02,2023-06-10,converted,referral
L02760,C04162,US,audit,2023-06-10,2023-06-10,,lost,referral
L02761,C04164,US,accounting,2023-06-06,2023-06-06,,pending,partner
L02762,C04210,US,tax_advisory,2023-06-23,2023-06-25,2023-07-03,converted,referral
L02763,C04063,US,audit,2023-06-07,2023-06-07,,lost,partner
L02764,C04337,US,payroll,2023-06-25,2023-06-25,,lost,organic
L02765,C04042,US,tax_advisory,2023-06-08,2023-06-10,2023-07-03,converted,referral
L02766,C04185,US,audit,2023-06-11,2023-06-11,2023-07-06,converted,paid
L02767,C04299,US,tax_advisory,2023-06-19,,,unassigned,partner
L02768,C04167,US,payroll,2023-06-15,2023-06-16,2023-06-26,converted,organic
L02769,C04083,US,tax_advisory,2023-06-05,2023-06-06,2023-07-01,converted,partner
L02770,C04178,US,accounting,2023-06-05,,,unassigned,organic
L02771,C04057,US,tax_advisory,2023-06-03,2023-06-03,,pending,organic
L02772,C04269,US,tax_advisory,2023-06-16,2023-06-16,2023-06-21,converted,paid
L02773,C04019,US,bookkeeping,2023-07-03,2023-07-04,,lost,organic
L02774,C04329,US,accounting,2023-07-17,2023-07-17,2023-07-22,converted,partner
L02775,C04304,US,bookkeeping,2023-07-01,,,unassigned,organic
L02776,C03997,US,accounting,2023-07-06,2023-07-07,,lost,organic
L02777,C04210,US,audit,2023-07-06,,,unassigned,partner
L02778,C04160,US,audit,2023-07-02,2023-07-02,,pending,organic
L02779,C04090,US,payroll,2023-07-07,2023-07-08,,lost,organic
L02780,C04284,US,tax_advisory,2023-07-15,2023-07-15,2023-07-27,converted,referral
L02781,C04148,US,accounting,2023-07-04,2023-07-04,2023-07-15,converted,partner
L02782,C04087,US,audit,2023-07-04,,,unassigned,organic
L02783,C04001,US,accounting,2023-07-26,2023-07-27,,pending,partner
L02784,C04323,US,tax_advisory,2023-07-18,2023-07-19,2023-08-08,converted,partner
L02785,C04184,US,bookkeeping,2023-07-20,2023-07-23,,pending,paid
L02786,C04287,US,payroll,2023-07-14,2023-07-15,2023-08-02,converted,organic
L02787,C04051,US,bookkeeping,2023-07-12,2023-07-12,2023-08-05,converted,referral
L02788,C04213,US,payroll,2023-07-11,2023-07-17,2023-07-22,converted,paid
L02789,C04146,US,bookkeeping,2023-07-12,2023-07-12,2023-08-04,converted,organic
L02790,C04243,US,bookkeeping,2023-07-21,2023-07-22,,pending,organic
L02791,C04182,US,audit,2023-07-04,2023-07-05,,pending,organic
L02792,C04149,US,audit,2023-07-16,2023-07-17,2023-08-03,converted,referral
L02793,C04002,US,accounting,2023-07-14,2023-07-15,,lost,referral
L02794,C04352,US,accounting,2023-07-04,2023-07-05,2023-07-13,converted,paid
L02795,C04071,US,bookkeeping,2023-08-20,2023-08-26,2023-09-08,converted,referral
L02796,C04108,US,payroll,2023-08-11,2023-08-12,,lost,organic
L02797,C04089,US,payroll,2023-08-09,2023-08-10,,lost,partner
L02798,C04172,US,payroll,2023-08-09,,,unassigned,paid
L02799,C04266,US,bookkeeping,2023-08-13,2023-08-14,2023-08-23,converted,organic
L02800,C04333,US,tax_advisory,2023-08-19,2023-08-19,,lost,paid
L02801,C03989,US,bookkeeping,2023-08-07,2023-08-08,,pending,partner
L02802,C04187,US,audit,2023-08-06,2023-08-06,2023-08-23,converted,referral
L02803,C04014,US,audit,2023-08-03,2023-08-04,,pending,organic
L02804,C04019,US,tax_advisory,2023-08-02,2023-08-04,,lost,referral
L02805,C04271,US,audit,2023-08-17,2023-08-18,2023-09-11,converted,paid
L02806,C03988,US,audit,2023-08-19,2023-08-19,2023-09-09,converted,referral
L02807,C04370,US,accounting,2023-08-05,2023-08-06,2023-08-10,converted,organic
L02808,C04121,US,accounting,2023-08-28,2023-08-28,2023-09-20,converted,partner
L02809,C03962,US,bookkeeping,2023-08-14,2023-08-15,,pending,organic
L02810,C04370,US,bookkeeping,2023-08-14,2023-08-14,2023-08-22,converted,partner
L02811,C04034,US,payroll,2023-08-24,,,unassigned,referral
L02812,C03968,US,audit,2023-08-07,2023-08-08,,pending,organic
L02813,C04018,US,payroll,2023-08-09,,,unassigned,organic
L02814,C04306,US,accounting,2023-08-06,2023-08-06,2023-08-22,converted,referral
L02815,C04212,US,payroll,2023-08-15,2023-08-15,,pending,referral
L02816,C04092,US,tax_advisory,2023-08-25,2023-08-25,2023-09-07,converted,organic
L02817,C04104,US,audit,2023-09-23,,,unassigned,organic
L02818,C04144,US,accounting,2023-09-28,2023-09-29,,pending,paid
L02819,C04348,US,accounting,2023-09-27,2023-09-28,,pending,organic
L02820,C04216,US,tax_advisory,2023-09-16,2023-09-16,,lost,referral
L02821,C04041,US,accounting,2023-09-18,2023-09-20,2023-09-25,converted,paid
L02822,C04115,US,tax_advisory,2023-09-23,2023-09-23,,pending,referral
L02823,C04306,US,audit,2023-09-28,2023-10-03,2023-10-27,converted,referral
L02824,C04306,US,audit,2023-09-19,2023-09-20,2023-10-03,converted,organic
L02825,C04343,US,payroll,2023-09-24,,,unassigned,referral
L02826,C04038,US,bookkeeping,2023-09-20,2023-09-21,,lost,organic
L02827,C04202,US,tax_advisory,2023-09-26,2023-10-02,,lost,referral
L02828,C04286,US,payroll,2023-09-11,2023-09-12,2023-10-07,converted,partner
L02829,C04288,US,bookkeeping,2023-09-19,2023-09-19,2023-09-25,converted,organic
L02830,C04377,US,audit,2023-09-04,2023-09-10,2023-09-15,converted,paid
L02831,C04002,US,payroll,2023-09-03,2023-09-04,2023-09-21,converted,organic
L02832,C04327,US,accounting,2023-09-19,2023-09-20,2023-10-06,converted,referral
L02833,C04227,US,payroll,2023-09-14,2023-09-14,,pending,paid
L02834,C04202,US,audit,2023-09-26,,,unassigned,organic
L02835,C04043,US,bookkeeping,2023-09-14,2023-09-19,2023-09-24,converted,partner
L02836,C04139,US,payroll,2023-09-23,2023-09-28,,pending,partner
L02837,C04223,US,payroll,2023-09-19,2023-09-19,2023-10-13,converted,paid
L02838,C04103,US,accounting,2023-09-27,2023-09-28,,lost,paid
L02839,C04133,US,audit,2023-10-27,2023-10-27,,lost,organic
L02840,C04178,US,payroll,2023-10-27,2023-10-27,2023-11-16,converted,paid
L02841,C04338,US,tax_advisory,2023-10-06,2023-10-11,,pending,referral
L02842,C03962,US,accounting,2023-10-11,2023-10-11,2023-10-28,converted,organic
L02843,C04233,US,payroll,2023-10-05,2023-10-05,,pending,referral
L02844,C04425,US,audit,2023-10-21,2023-10-25,2023-11-15,converted,referral
L02845,C04370,US,payroll,2023-10-03,2023-10-03,2023-10-15,converted,referral
L02846,C04024,US,tax_advisory,2023-10-16,2023-10-17,2023-10-21,converted,organic
L02847,C04333,US,payroll,2023-10-01,,,unassigned,referral
L02848,C03989,US,accounting,2023-10-05,2023-10-05,,lost,partner
L02849,C04356,US,audit,2023-10-25,2023-10-25,,pending,partner
L02850,C04062,US,audit,2023-10-05,,,unassigned,organic
L02851,C04102,US,audit,2023-10-23,2023-10-29,,pending,referral
L02852,C04406,US,audit,2023-10-27,,,unassigned,partner
L02853,C03974,US,bookkeeping,2023-10-28,2023-10-29,,pending,paid
L02854,C03983,US,tax_advisory,2023-10-21,2023-10-21,2023-11-13,converted,referral
L02855,C04178,US,bookkeeping,2023-10-09,2023-10-10,2023-10-19,converted,partner
L02856,C04046,US,accounting,2023-10-14,2023-10-14,,lost,paid
L02857,C04276,US,bookkeeping,2023-10-10,2023-10-11,2023-10-27,converted,organic
L02858,C04306,US,tax_advisory,2023-10-11,2023-10-11,2023-10-17,converted,organic
L02859,C04255,US,audit,2023-10-23,2023-10-23,2023-11-02,converted,paid
L02860,C04031,US,payroll,2023-10-26,2023-10-26,,lost,paid
L02861,C04159,US,audit,2023-11-20,2023-11-26,2023-12-05,converted,referral
L02862,C04031,US,bookkeeping,2023-11-09,2023-11-09,,pending,partner
L02863,C04429,US,bookkeeping,2023-11-15,2023-11-21,,lost,partner
L02864,C04258,US,audit,2023-11-09,,,unassigned,partner
L02865,C04175,US,accounting,2023-11-16,2023-11-21,2023-12-15,converted,partner
L02866,C04022,US,audit,2023-11-03,2023-11-03,2023-11-23,converted,referral
L02867,C04264,US,bookkeeping,2023-11-04,2023-11-05,2023-11-26,converted,partner
L02868,C04146,US,tax_advisory,2023-11-10,2023-11-10,2023-12-01,converted,paid
L02869,C04117,US,tax_advisory,2023-11-09,2023-11-09,,pending,partner
L02870,C04194,US,accounting,2023-11-11,2023-11-12,,lost,paid
L02871,C04011,US,audit,2023-11-02,2023-11-05,,lost,organic
L02872,C04104,US,tax_advisory,2023-11-18,2023-11-24,2023-12-02,converted,paid
L02873,C04181,US,audit,2023-11-20,2023-11-21,2023-12-14,converted,referral
L02874,C04015,US,payroll,2023-11-11,2023-11-11,2023-12-02,converted,referral
L02875,C04157,US,payroll,2023-11-23,2023-11-23,,pending,partner
L02876,C04069,US,bookkeeping,2023-11-04,2023-11-05,2023-11-24,converted,referral
L02877,C04000,US,payroll,2023-11-27,2023-11-27,,lost,organic
L02878,C04191,US,accounting,2023-11-27,2023-11-28,2023-12-13,converted,organic
L02879,C04281,US,tax_advisory,2023-11-14,2023-11-19,,lost,partner
L02880,C04352,US,audit,2023-11-16,2023-11-16,2023-11-19,converted,paid
L02881,C04384,US,accounting,2023-11-16,,,unassigned,referral
L02882,C03975,US,payroll,2023-11-06,2023-11-10,,pending,paid
L02883,C03982,US,bookkeeping,2023-12-03,2023-12-04,,pending,paid
L02884,C04249,US,accounting,2023-12-11,2023-12-11,,pending,paid
L02885,C04040,US,bookkeeping,2023-12-16,2023-12-16,,pending,paid
L02886,C04488,US,payroll,2023-12-07,,,unassigned,paid
L02887,C04078,US,tax_advisory,2023-12-22,2023-12-22,,lost,paid
L02888,C04446,US,bookkeeping,2023-12-17,2023-12-17,,lost,organic
L02889,C04339,US,tax_advisory,2023-12-02,2023-12-03,2023-12-13,converted,referral
L02890,C04222,US,tax_advisory,2023-12-06,,,unassigned,paid
L02891,C04159,US,bookkeeping,2023-12-08,2023-12-09,2023-12-13,converted,referral
L02892,C04232,US,tax_advisory,2023-12-16,2023-12-17,,lost,partner
L02893,C04388,US,bookkeeping,2023-12-27,2023-12-27,2024-01-04,converted,referral
L02894,C04203,US,tax_advisory,2023-12-05,2023-12-05,2023-12-28,converted,partner
L02895,C04188,US,tax_advisory,2023-12-24,,,unassigned,referral
L02896,C04037,US,tax_advisory,2023-12-02,2023-12-02,2023-12-10,converted,referral
L02897,C04320,US,payroll,2023-12-11,2023-12-12,2024-01-04,converted,paid
L02898,C04434,US,tax_advisory,2023-12-10,2023-12-10,,lost,organic
L02899,C04033,US,payroll,2023-12-20,2023-12-20,,pending,paid
L02900,C04083,US,tax_advisory,2023-12-10,2023-12-10,2023-12-21,converted,referral
L02901,C04124,US,tax_advisory,2023-12-08,2023-12-09,2023-12-23,converted,paid
L02902,C04465,US,bookkeeping,2023-12-05,2023-12-11,2023-12-21,converted,organic
L02903,C04141,US,payroll,2023-12-27,2024-01-02,,pending,paid
L02904,C04244,US,bookkeeping,2023-12-14,2023-12-15,2023-12-20,converted,partner
L02905,C04463,US,bookkeeping,2024-01-07,,,unassigned,partner
L02906,C04294,US,accounting,2024-01-23,2024-01-23,2024-02-10,converted,paid
L02907,C04165,US,accounting,2024-01-20,,,unassigned,organic
L02908,C04307,US,tax_advisory,2024-01-28,2024-01-29,,pending,organic
L02909,C04331,US,audit,2024-01-05,2024-01-06,2024-01-17,converted,referral
L02910,C04320,US,audit,2024-01-15,2024-01-16,2024-01-20,converted,organic
L02911,C04323,US,payroll,2024-01-27,2024-01-27,,pending,organic
L02912,C04191,US,tax_advisory,2024-01-21,2024-01-21,,pending,partner
L02913,C04312,US,accounting,2024-01-13,2024-01-17,,pending,organic
L02914,C04074,US,accounting,2024-01-07,2024-01-08,,lost,paid
L02915,C04413,US,tax_advisory,2024-01-24,2024-01-24,2024-02-03,converted,paid
L02916,C04001,US,accounting,2024-01-01,2024-01-01,2024-01-08,converted,referral
L02917,C04422,US,accounting,2024-01-08,2024-01-08,2024-01-15,converted,referral
L02918,C04190,US,accounting,2024-01-18,2024-01-19,2024-02-04,converted,referral
L02919,C04381,US,bookkeeping,2024-01-01,,,unassigned,referral
L02920,C04278,US,audit,2024-01-26,2024-01-27,,pending,organic
L02921,C04042,US,accounting,2024-01-19,2024-01-25,2024-02-07,converted,organic
L02922,C04167,US,payroll,2024-01-05,2024-01-06,,lost,paid
L02923,C04109,US,audit,2024-01-11,2024-01-17,2024-01-27,converted,partner
L02924,C04265,US,payroll,2024-01-07,2024-01-12,,lost,referral
L02925,C04048,US,tax_advisory,2024-01-07,2024-01-07,2024-01-11,converted,organic
L02926,C04173,US,tax_advisory,2024-01-28,2024-01-29,,lost,paid
L02927,C04442,US,payroll,2024-02-07,2024-02-08,,pending,paid
L02928,C03964,US,accounting,2024-02-14,2024-02-14,2024-03-04,converted,partner
L02929,C04386,US,accounting,2024-02-15,2024-02-18,2024-02-26,converted,organic
L02930,C04150,US,payroll,2024-02-27,2024-02-28,,lost,organic
L02931,C04444,US,tax_advisory,2024-02-07,2024-02-08,2024-03-01,converted,organic
L02932,C04508,US,payroll,2024-02-27,2024-03-02,2024-03-11,converted,paid
L02933,C04290,US,bookkeeping,2024-02-04,2024-02-04,,lost,paid
L02934,C04394,US,accounting,2024-02-17,2024-02-17,2024-02-27,converted,referral
L02935,C04451,US,tax_advisory,2024-02-02,2024-02-02,,pending,paid
L02936,C04052,US,accounting,2024-02-23,2024-02-23,2024-03-01,converted,organic
L02937,C04390,US,accounting,2024-02-12,2024-02-12,,pending,referral
L02938,C03993,US,bookkeeping,2024-02-26,2024-02-27,2024-03-22,converted,paid
L02939,C04000,US,payroll,2024-02-23,,,unassigned,referral
L02940,C04361,US,audit,2024-02-22,2024-02-23,,pending,paid
L02941,C04289,US,bookkeeping,2024-02-04,2024-02-04,2024-02-26,converted,paid
L02942,C04234,US,tax_advisory,2024-02-03,,,unassigned,paid
L02943,C04130,US,audit,2024-02-07,2024-02-07,,lost,organic
L02944,C04462,US,tax_advisory,2024-02-09,,,unassigned,partner
L02945,C04165,US,tax_advisory,2024-02-01,2024-02-02,2024-02-09,converted,paid
L02946,C04226,US,bookkeeping,2024-02-25,2024-02-26,2024-03-01,converted,partner
L02947,C04268,US,payroll,2024-02-17,2024-02-18,,lost,paid
L02948,C04365,US,accounting,2024-02-14,2024-02-16,,pending,referral
L02949,C03999,US,accounting,2024-03-15,,,unassigned,paid
L02950,C03981,US,tax_advisory,2024-03-26,2024-03-26,,lost,partner
L02951,C04158,US,tax_advisory,2024-03-27,2024-03-27,,pending,paid
L02952,C04389,US,tax_advisory,2024-03-22,2024-03-23,2024-04-11,converted,paid
L02953,C04094,US,tax_advisory,2024-03-09,2024-03-09,2024-04-02,converted,partner
L02954,C04040,US,accounting,2024-03-25,2024-03-30,2024-04-11,converted,organic
L02955,C04156,US,accounting,2024-03-09,2024-03-09,,lost,partner
L02956,C04427,US,audit,2024-03-13,2024-03-14,2024-03-31,converted,organic
L02957,C04120,US,bookkeeping,2024-03-24,2024-03-24,2024-04-16,converted,organic
L02958,C04078,US,accounting,2024-03-16,2024-03-17,2024-03-25,converted,partner
L02959,C03991,US,tax_advisory,2024-03-08,2024-03-08,,lost,organic
L02960,C04404,US,payroll,2024-03-14,2024-03-15,2024-03-30,converted,organic
L02961,C04514,US,audit,2024-03-25,2024-03-26,2024-04-19,converted,partner
L02962,C04540,US,bookkeeping,2024-03-24,,,unassigned,organic
L02963,C04391,US,accounting,2024-03-21,2024-03-22,2024-04-07,converted,paid
L02964,C04517,US,bookkeeping,2024-03-09,2024-03-10,,pending,referral
L02965,C04131,US,audit,2024-03-13,2024-03-14,2024-04-04,converted,partner
L02966,C04153,US,payroll,2024-03-20,2024-03-20,,lost,paid
L02967,C04247,US,audit,2024-03-16,2024-03-17,2024-04-11,converted,partner
L02968,C04250,US,bookkeeping,2024-03-23,2024-03-24,2024-04-18,converted,referral
L02969,C04440,US,payroll,2024-03-13,2024-03-14,,pending,paid
L02970,C04446,US,audit,2024-03-02,2024-03-05,,pending,paid
L02971,C04430,US,payroll,2024-04-05,2024-04-06,,pending,paid
L02972,C04100,US,accounting,2024-04-02,2024-04-02,,pending,paid
L02973,C04466,US,audit,2024-04-02,2024-04-02,2024-04-06,converted,organic
L02974,C04102,US,accounting,2024-04-24,2024-04-26,,lost,partner
L02975,C04007,US,payroll,2024-04-07,2024-04-08,,lost,partner
L02976,C04125,US,audit,2024-04-12,2024-04-13,,pending,organic
L02977,C04038,US,payroll,2024-04-18,2024-04-23,2024-05-02,converted,partner
L02978,C04363,US,audit,2024-04-10,2024-04-10,2024-04-26,converted,referral
L02979,C03999,US,audit,2024-04-09,2024-04-10,2024-04-17,converted,partner
L02980,C04097,US,audit,2024-04-03,2024-04-03,,lost,partner
L02981,C04458,US,accounting,2024-04-28,2024-04-29,2024-05-08,converted,partner
L02982,C04271,US,accounting,2024-04-06,2024-04-06,,lost,partner
L02983,C04491,US,audit,2024-04-05,2024-04-06,2024-04-23,converted,organic
L02984,C04490,US,bookkeeping,2024-04-25,2024-05-01,,pending,partner
L02985,C04172,US,bookkeeping,2024-04-12,2024-04-18,,lost,referral
L02986,C04086,US,tax_advisory,2024-04-13,2024-04-13,2024-05-02,converted,paid
L02987,C04163,US,audit,2024-04-11,2024-04-11,2024-05-04,converted,organic
L02988,C04117,US,accounting,2024-04-13,,,unassigned,paid
L02989,C04003,US,audit,2024-04-16,2024-04-16,2024-04-23,converted,organic
L02990,C04395,US,payroll,2024-04-15,2024-04-15,2024-04-30,converted,organic
L02991,C04062,US,audit,2024-04-08,,,unassigned,referral
L02992,C04231,US,audit,2024-04-14,2024-04-20,2024-04-23,converted,referral
L02993,C04158,US,tax_advisory,2024-05-20,2024-05-20,2024-06-05,converted,partner
L02994,C04064,US,payroll,2024-05-11,2024-05-12,2024-05-24,converted,partner
L02995,C04318,US,accounting,2024-05-24,,,unassigned,organic
L02996,C04399,US,tax_advisory,2024-05-14,2024-05-14,,lost,partner
L02997,C04352,US,accounting,2024-05-01,2024-05-01,2024-05-26,converted,referral
L02998,C04160,US,tax_advisory,2024-05-19,2024-05-19,,pending,referral
L02999,C04255,US,bookkeeping,2024-05-07,,,unassigned,paid
L03000,C04146,US,tax_advisory,2024-05-18,2024-05-21,,lost,referral
L03001,C04225,US,bookkeeping,2024-05-09,,,unassigned,partner
L03002,C04557,US,bookkeeping,2024-05-26,2024-05-27,2024-06-08,converted,referral
L03003,C04470,US,audit,2024-05-04,2024-05-04,,pending,organic
L03004,C04323,US,audit,2024-05-11,2024-05-11,,pending,referral
L03005,C04448,US,payroll,2024-05-10,2024-05-10,2024-06-02,converted,partner
L03006,C03988,US,audit,2024-05-19,2024-05-25,,pending,organic
L03007,C04324,US,audit,2024-05-22,2024-05-22,2024-05-29,converted,organic
L03008,C04121,US,tax_advisory,2024-05-13,2024-05-19,2024-06-07,converted,partner
L03009,C04277,US,audit,2024-05-18,2024-05-19,2024-05-24,converted,organic
L03010,C03999,US,accounting,2024-05-14,2024-05-15,2024-05-28,converted,organic
L03011,C04416,US,audit,2024-05-06,2024-05-07,2024-05-29,converted,partner
L03012,C04289,US,payroll,2024-05-26,2024-05-26,,lost,referral
L03013,C04301,US,audit,2024-05-22,2024-05-27,,lost,organic
L03014,C04098,US,bookkeeping,2024-05-05,2024-05-06,,pending,referral
L03015,C04559,US,audit,2024-06-13,,,unassigned,partner
L03016,C04232,US,payroll,2024-06-04,2024-06-04,2024-06-26,converted,organic
L03017,C04312,US,payroll,2024-06-21,2024-06-22,2024-07-02,converted,organic
L03018,C04401,US,tax_advisory,2024-06-27,2024-06-30,,pending,organic
L03019,C04098,US,accounting,2024-06-15,2024-06-17,2024-06-23,converted,paid
L03020,C04479,US,payroll,2024-06-20,2024-06-24,2024-07-13,converted,partner
