partner_id,snapshot_date,response_latency_p50_hours,response_latency_p90_hours,accept_count,decline_count,no_response_count,cancellation_count,capacity_utilization_pct,partner_roi_pct_snapshot,net_monthly_value_snapshot,churn_risk_score
P014,2024-05-18,5.05,16.57,7,2,2,0,57.82,35.16,9001.04,12.64
P014,2024-05-19,5.22,18.55,7,0,2,0,70.02,32.39,9695.86,13.18
P014,2024-05-20,5.64,18.48,4,2,1,0,74.41,34.42,9658.78,9.09
P014,2024-05-21,5.76,19.52,10,3,2,0,64.58,32.49,9672.23,14.43
P014,2024-05-22,5.65,20.42,5,3,2,0,57.71,33.49,11404.82,14.13
P014,2024-05-23,5.46,17.9,10,3,0,0,58.99,37.57,9733.22,3.66
P014,2024-05-24,5.89,17.35,3,3,0,0,57.9,34.27,9048.48,4.72
P014,2024-05-25,4.92,17.46,11,0,2,0,43.66,35.61,8571.33,12.3
P014,2024-05-26,5.29,18.09,4,2,0,0,55.12,31.37,9789.96,4.17
P014,2024-05-27,5.23,16.17,3,0,1,0,39.32,30.92,7886.04,9.37
P014,2024-05-28,5.11,17.11,6,0,1,0,67.71,30.51,9872.79,9.39
P014,2024-05-29,5.47,16.67,6,1,2,0,65.65,32.16,10398.33,13.97
P014,2024-05-30,6.08,16.59,8,2,0,0,65.68,30.33,8944.55,6.98
P014,2024-05-31,5.78,20.12,3,1,2,0,70.13,31.72,10494.52,15.12
P014,2024-06-01,5.15,17.84,9,1,1,0,72.75,31.93,8623.43,8.37
P014,2024-06-02,5.27,17.76,6,1,2,0,46.5,30.79,10747.06,14.57
P014,2024-06-03,5.95,16.92,11,2,2,0,57.72,28.8,10329.68,17.87
P014,2024-06-04,5.74,18.24,6,1,1,0,46.24,30.92,8969.06,10.64
P014,2024-06-05,5.49,19.44,11,0,2,0,73.17,31.67,8275.16,14.42
P014,2024-06-06,6.0,22.01,4,2,0,0,69.46,32.39,9363.51,5.13
P014,2024-06-07,5.61,17.84,3,3,2,0,52.41,35.95,9286.21,14.02
P014,2024-06-08,5.18,17.64,3,2,0,0,71.87,33.08,9775.6,2.96
P014,2024-06-09,5.87,18.19,12,0,1,0,74.73,34.7,8850.87,9.67
P014,2024-06-10,6.07,17.93,3,2,0,1,53.47,31.77,8774.06,13.8
P014,2024-06-11,5.12,18.1,4,3,0,0,73.36,33.5,7375.93,2.81
P014,2024-06-12,5.61,17.67,3,1,0,0,57.01,33.18,8074.21,4.02
P014,2024-06-13,5.57,18.88,11,1,1,0,72.96,35.49,10596.14,8.94
P014,2024-06-14,5.54,18.92,7,2,2,0,41.48,34.1,9509.8,13.86
P014,2024-06-15,5.8,17.31,7,1,1,0,58.43,32.4,9775.91,9.61
P014,2024-06-16,5.91,18.41,4,1,0,0,44.01,32.67,11341.81,4.77
P014,2024-06-17,6.15,19.75,10,1,1,0,36.43,34.19,9043.66,10.37
P014,2024-06-18,5.31,17.53,6,0,2,0,74.55,32.14,9638.43,13.6
P014,2024-06-19,6.07,18.35,8,2,1,0,45.58,36.58,8043.16,10.17
P014,2024-06-20,5.38,18.81,3,1,2,0,67.28,36.32,8153.94,13.46
P014,2024-06-21,6.08,19.9,6,0,2,0,44.15,30.27,9100.89,17.03
P014,2024-06-22,5.72,18.95,4,1,0,0,62.97,31.38,9858.48,5.22
P014,2024-06-23,5.11,19.14,9,2,2,0,64.44,30.0,9043.53,14.81
P014,2024-06-24,4.61,20.5,12,2,2,0,52.71,33.24,10304.92,11.52
P014,2024-06-25,5.04,17.03,6,1,0,0,73.48,32.91,7098.35,2.6
P014,2024-06-26,5.91,19.45,4,1,1,1,44.36,32.25,7692.12,18.01
P014,2024-06-27,5.3,17.8,4,3,2,0,56.5,31.69,9736.02,13.93
P014,2024-06-28,5.09,20.32,12,3,1,0,60.19,34.1,9950.83,7.71
P014,2024-06-29,5.71,18.54,12,0,2,0,58.63,33.5,9422.49,14.28
P014,2024-06-30,5.65,20.87,4,0,1,0,69.24,30.77,9002.75,10.55
P014,2024-07-01,5.93,19.21,7,1,1,0,55.39,32.32,9294.94,10.0
P014,2024-07-02,5.17,20.09,5,2,0,0,40.75,34.85,9731.35,2.93
P014,2024-07-03,5.54,17.51,6,1,2,0,56.9,34.89,7610.3,13.86
P014,2024-07-04,5.13,17.17,9,2,0,0,39.72,31.7,9213.35,3.51
P014,2024-07-05,4.83,20.15,5,0,1,0,48.56,30.44,9398.04,8.76
P014,2024-07-06,5.16,19.35,11,1,0,0,38.03,34.13,8823.62,2.89
P014,2024-07-07,4.93,18.45,3,3,1,0,35.13,30.73,9916.95,8.78
P014,2024-07-08,5.06,14.28,11,2,0,0,44.61,30.52,10491.23,4.28
P014,2024-07-09,5.64,19.33,6,3,0,1,49.48,31.74,8978.49,12.75
P014,2024-07-10,6.57,20.72,10,1,0,0,54.43,29.22,9031.68,9.09
P014,2024-07-11,5.79,21.62,4,0,2,0,37.43,33.0,7953.84,14.47
P014,2024-07-12,5.01,16.77,6,2,2,0,36.78,32.45,9698.85,12.6
P014,2024-07-13,5.8,16.93,12,1,1,0,68.5,33.25,9300.48,9.51
P014,2024-07-14,5.06,19.8,10,3,1,0,57.55,33.96,8883.51,7.66
P014,2024-07-15,5.99,15.52,4,0,1,0,73.83,31.94,10414.8,10.46
P014,2024-07-16,4.48,18.4,5,0,0,0,62.23,31.74,9060.37,1.85
P014,2024-07-17,5.96,20.86,3,0,0,0,49.89,30.21,9133.61,6.78
P014,2024-07-18,5.42,19.56,3,2,1,0,54.47,31.09,9404.95,9.71
P014,2024-07-19,5.92,17.5,3,0,1,0,48.51,31.44,8430.74,10.68
P014,2024-07-20,4.94,17.98,6,0,2,0,59.3,29.94,9410.12,14.43
P014,2024-07-21,5.58,20.32,7,1,0,0,64.11,30.52,8735.72,5.56
P014,2024-07-22,5.85,20.72,12,1,2,0,42.22,32.36,9409.41,14.78
P014,2024-07-23,5.52,19.14,7,3,2,0,47.04,32.45,11318.44,13.89
P014,2024-07-24,5.84,17.12,12,3,2,0,66.94,31.25,9507.43,15.64
P014,2024-07-25,5.47,17.41,11,2,0,0,40.72,30.48,9431.72,5.34
P014,2024-07-26,6.66,18.35,11,0,1,0,38.6,31.65,9610.08,12.37
P014,2024-07-27,6.23,20.78,3,3,1,0,66.0,30.24,8780.16,12.42
P014,2024-07-28,5.23,17.55,3,0,0,0,64.87,29.99,9849.87,5.13
P014,2024-07-29,5.67,18.98,11,3,2,0,71.59,31.28,10632.74,15.18
P014,2024-07-30,6.51,17.13,8,3,2,0,54.61,33.99,8599.19,16.27
P014,2024-07-31,5.85,18.79,3,0,2,0,40.72,37.77,9041.25,14.62
P014,2024-08-01,6.09,18.43,4,0,2,0,57.96,33.17,11245.02,15.22
P014,2024-08-02,4.91,18.86,9,3,2,0,72.83,31.61,8595.07,13.02
P014,2024-08-03,5.1,14.75,6,1,1,0,50.51,34.59,9665.01,7.75
P014,2024-08-04,5.45,16.92,11,3,2,0,46.67,36.2,9587.03,13.61
P014,2024-08-05,6.06,18.62,5,2,0,0,40.42,35.99,10039.81,5.14
P014,2024-08-06,5.34,17.42,10,0,1,0,60.55,37.62,9057.44,8.36
P014,2024-08-07,5.32,19.1,7,3,1,0,37.19,34.34,9316.19,8.29
P014,2024-08-08,5.25,20.12,11,2,1,1,54.15,34.34,10262.82,16.14
P014,2024-08-09,5.94,18.88,3,0,0,0,35.88,33.05,9313.13,4.86
P014,2024-08-10,5.78,17.41,7,3,1,0,35.35,30.09,9144.91,11.41
P014,2024-08-11,5.05,17.73,7,1,0,0,35.29,32.37,6984.27,2.76
P014,2024-08-12,5.07,18.28,3,1,2,0,47.76,32.66,8597.85,12.67
P014,2024-08-13,5.65,19.49,4,0,1,0,47.43,33.41,9811.5,9.13
P014,2024-08-14,5.28,20.51,10,3,1,1,40.71,31.58,10443.07,16.99
P014,2024-08-15,5.18,17.89,4,2,1,0,48.53,34.29,8902.59,7.95
P014,2024-08-16,6.19,19.39,4,2,0,0,44.82,34.85,9734.71,5.48
P014,2024-08-17,6.27,17.47,11,0,2,0,71.44,32.31,9185.81,15.87
P014,2024-08-18,5.84,18.39,11,2,0,0,65.73,27.83,8592.4,8.38
P014,2024-08-19,4.99,17.26,9,2,1,0,61.43,32.85,9346.7,7.46
P014,2024-08-20,5.35,17.92,8,2,1,0,43.83,35.04,10788.98,8.38
P014,2024-08-21,5.85,16.94,4,1,0,1,43.69,30.77,8773.95,14.04
P014,2024-08-22,5.34,18.37,6,3,2,0,60.26,30.81,9924.52,14.74
P014,2024-08-23,5.59,16.96,8,3,0,0,61.94,30.84,10739.4,5.33
P014,2024-08-24,5.32,18.87,10,3,2,0,59.95,32.04,10887.38,13.71
P014,2024-08-25,5.5,17.26,8,2,2,0,61.46,32.14,8904.31,14.07
P014,2024-08-26,6.36,17.31,11,2,1,0,43.81,31.74,10625.24,11.54
P014,2024-08-27,5.3,19.25,9,1,1,0,47.07,33.16,9521.49,8.26
P014,2024-08-28,5.86,17.91,10,3,0,0,36.32,32.25,9064.22,4.88
P014,2024-08-29,5.1,17.04,3,3,2,0,57.96,31.85,9271.01,13.32
P014,2024-08-30,4.96,16.26,11,3,0,0,60.47,33.41,9466.74,2.41
P014,2024-08-31,6.64,17.07,12,2,1,0,38.74,33.02,8670.96,11.6
P014,2024-09-01,4.75,14.25,5,2,2,1,56.24,32.06,9344.8,20.26
P014,2024-09-02,5.64,16.61,7,1,2,0,61.01,33.61,10134.15,14.09
P014,2024-09-03,5.03,16.26,6,3,0,0,36.89,33.96,8428.95,2.57
P014,2024-09-04,5.38,19.1,8,2,1,0,47.01,32.19,10475.86,8.74
P014,2024-09-05,5.89,17.99,9,2,2,0,72.93,29.86,10508.3,16.86
P014,2024-09-06,5.76,15.47,5,0,0,1,57.36,30.15,8464.23,14.32
P014,2024-09-07,5.24,16.52,6,0,1,0,65.94,33.82,9578.58,8.11
P014,2024-09-08,5.1,18.18,12,2,2,0,51.52,34.11,11129.09,12.76
P014,2024-09-09,6.42,15.68,9,1,2,0,38.35,32.91,9599.88,16.05
P014,2024-09-10,5.48,18.05,5,2,2,0,37.93,36.24,8661.12,13.69
P014,2024-09-11,5.51,19.77,3,2,0,0,58.83,33.24,9927.12,3.79
P014,2024-09-12,5.95,19.42,12,1,2,0,42.86,31.55,9881.94,15.67
P014,2024-09-13,6.13,18.14,7,1,0,0,54.44,30.24,7507.18,7.16
P014,2024-09-14,5.87,18.79,9,1,2,0,40.42,32.83,7819.09,14.67
P014,2024-09-15,4.73,20.26,7,2,2,1,47.32,33.1,9491.7,19.81
P014,2024-09-16,5.82,18.87,8,1,2,0,55.61,33.83,9494.73,14.56
P014,2024-09-17,5.11,17.03,9,2,2,0,43.86,35.58,9972.97,12.78
P014,2024-09-18,5.62,16.69,12,0,0,0,73.92,34.36,7917.93,4.05
P014,2024-09-19,5.15,20.12,3,2,0,0,45.61,30.3,9428.32,4.68
P014,2024-09-20,5.85,18.42,9,2,1,0,45.05,32.75,10129.88,9.62
P014,2024-09-21,5.25,18.57,5,3,0,0,49.46,29.11,9074.87,5.87
P014,2024-09-22,5.54,16.35,6,0,2,0,39.94,31.69,9591.19,14.53
P014,2024-09-23,5.2,19.65,8,2,2,0,45.99,33.96,8357.69,12.99
P014,2024-09-24,4.57,19.66,12,2,2,0,44.63,33.44,9176.57,11.42
P014,2024-09-25,5.73,17.55,9,3,1,0,44.19,30.85,9037.38,10.67
P014,2024-09-26,5.56,16.1,12,3,1,0,39.34,35.83,8037.63,8.9
P014,2024-09-27,6.04,19.01,8,0,1,0,37.26,33.09,7807.33,10.09
P014,2024-09-28,5.78,19.57,9,0,2,0,58.52,31.54,9364.45,15.25
P014,2024-09-29,5.0,17.81,11,2,0,0,39.54,31.9,9498.2,3.01
P014,2024-09-30,5.66,19.89,7,2,0,0,41.59,32.46,8744.69,4.2
P014,2024-10-01,5.89,17.68,4,1,1,0,38.48,31.15,10218.53,10.84
P014,2024-10-02,5.93,18.24,12,1,0,0,63.08,29.32,9277.05,7.4
P014,2024-10-03,5.61,17.07,8,2,1,0,62.24,32.78,9986.2,9.02
P014,2024-10-04,6.48,19.64,9,1,1,1,35.32,34.19,9036.78,19.21
P014,2024-10-05,5.26,18.79,11,1,0,0,63.01,32.13,10189.98,3.48
P014,2024-10-06,6.28,17.18,7,2,2,0,55.56,32.38,9588.51,15.82
P014,2024-10-07,5.63,18.41,10,3,1,0,41.77,30.35,8146.07,10.83
P014,2024-10-08,6.26,17.85,3,3,2,0,51.5,34.68,10036.3,15.66
P014,2024-10-09,5.81,18.9,11,1,0,0,45.81,33.87,10291.49,4.53
P014,2024-10-10,5.01,15.5,12,2,0,0,65.2,35.17,9690.17,2.54
P014,2024-10-11,7.02,15.04,9,0,2,0,59.98,34.27,9028.79,17.54
P014,2024-10-12,5.0,19.05,3,0,2,0,60.36,28.78,8968.91,15.52
P014,2024-10-13,5.85,20.1,5,0,1,0,56.93,29.69,8636.98,11.91
P014,2024-10-14,4.86,18.96,10,2,2,0,73.27,30.81,10394.03,13.54
P014,2024-10-15,5.75,18.1,8,2,1,0,35.74,32.81,9840.3,9.38
P014,2024-10-16,5.65,17.7,7,0,2,0,50.55,32.01,8461.56,14.56
P014,2024-10-17,4.89,21.08,5,1,0,0,45.43,31.76,10057.49,2.85
P014,2024-10-18,4.93,18.08,7,2,0,0,45.92,33.47,9282.41,2.31
P014,2024-10-19,5.08,19.76,11,1,1,0,43.78,31.98,8063.76,8.16
P014,2024-10-20,5.15,16.92,6,0,1,0,48.1,28.4,8003.23,11.19
P014,2024-10-21,5.22,17.28,3,0,1,0,37.72,34.4,10409.64,8.05
P014,2024-10-22,6.61,18.75,12,3,2,0,44.19,34.4,8364.0,16.53
P014,2024-10-23,5.69,17.81,10,0,2,0,52.93,32.64,9245.2,14.22
P014,2024-10-24,5.62,16.4,11,1,0,0,44.34,30.74,8665.11,5.49
P014,2024-10-25,4.91,18.13,7,2,1,0,45.38,29.5,8848.53,9.72
P014,2024-10-26,4.78,18.41,4,2,0,0,51.29,32.9,9122.88,1.95
P014,2024-10-27,6.58,20.46,10,2,1,0,69.47,30.59,8167.94,13.01
P014,2024-10-28,5.32,20.28,12,2,2,1,37.41,32.73,8872.86,21.29
P014,2024-10-29,5.18,18.93,5,2,0,0,42.06,30.73,11693.96,4.41
P014,2024-10-30,6.1,16.3,4,2,2,0,69.74,28.82,9376.03,18.22
P014,2024-10-31,5.66,15.69,10,2,0,0,37.71,30.51,10086.57,5.78
P014,2024-11-01,5.04,19.0,3,1,0,0,58.51,33.22,10385.93,2.6
P014,2024-11-02,5.58,16.09,12,3,2,0,49.92,30.85,8876.7,15.3
P014,2024-11-03,5.19,18.42,10,3,2,0,74.36,31.22,9552.56,14.04
P014,2024-11-04,4.97,17.51,3,0,2,0,73.29,35.91,8834.12,12.43
P014,2024-11-05,5.49,17.53,10,2,2,0,41.29,29.97,9055.75,15.78
P014,2024-11-06,6.14,18.08,3,1,2,0,56.39,32.31,10003.78,15.54
P014,2024-11-07,5.8,15.39,11,3,0,0,71.9,33.09,9246.55,4.51
P014,2024-11-08,5.64,18.17,10,1,0,0,52.95,35.16,8972.04,4.1
P014,2024-11-09,5.08,16.98,12,3,0,1,48.8,33.31,9399.92,10.7
P014,2024-11-10,5.68,17.28,4,2,1,0,67.95,33.9,8499.08,9.2
P014,2024-11-11,5.53,19.93,5,1,1,0,47.17,28.7,9148.74,11.91
P014,2024-11-12,6.4,17.33,11,1,1,0,72.45,32.18,7833.29,11.29
P014,2024-11-13,5.56,17.16,9,0,0,0,37.99,31.56,9680.24,4.69
P014,2024-11-14,6.52,18.65,8,0,0,0,62.06,33.5,9358.82,6.31
P014,2024-11-15,6.28,16.89,4,1,1,0,68.57,38.09,8058.68,10.7
P014,2024-11-16,5.89,17.44,5,2,0,0,49.56,33.61,10046.41,4.71
P014,2024-11-17,5.39,19.31,9,1,0,0,66.68,33.92,10312.92,3.48
P014,2024-11-18,6.03,19.76,7,3,1,0,68.78,31.96,8267.93,10.55
P014,2024-11-19,5.13,19.1,9,2,1,1,48.68,30.7,9261.87,17.3
P014,2024-11-20,4.94,17.65,4,3,0,0,72.58,33.39,10093.86,2.34
P014,2024-11-21,4.67,20.49,5,2,0,0,68.86,30.29,10191.19,3.48
P014,2024-11-22,5.95,18.15,12,0,0,0,48.36,31.66,9785.25,5.59
P014,2024-11-23,5.51,16.69,7,1,1,0,56.94,27.5,10279.44,12.81
P014,2024-11-24,5.23,18.5,11,2,1,0,40.66,32.96,7404.64,8.06
P014,2024-11-25,5.51,17.59,11,1,0,0,73.27,32.48,8309.01,3.84
P014,2024-11-26,4.66,17.89,6,2,0,0,73.66,31.73,8948.0,2.3
P014,2024-11-27,5.29,18.76,12,2,0,0,45.04,33.16,9796.26,3.22
P014,2024-11-28,6.14,19.37,8,0,1,0,54.51,35.44,9052.0,10.36
P014,2024-11-29,4.83,18.03,6,0,0,0,42.04,30.92,7205.65,3.39
P014,2024-11-30,5.05,16.09,4,2,2,0,37.28,30.52,9652.75,14.23
P014,2024-12-01,5.21,16.05,5,0,0,0,55.46,32.38,11490.89,3.16
P014,2024-12-02,5.66,16.37,4,2,2,0,54.43,30.07,9437.53,16.14
P014,2024-12-03,5.49,20.27,12,0,0,0,48.28,35.11,9357.24,3.73
P014,2024-12-04,4.91,17.9,9,3,1,0,66.25,32.14,9433.4,7.61
P014,2024-12-05,5.15,17.13,9,1,1,0,37.94,32.32,8846.82,8.05
P014,2024-12-06,5.83,15.39,5,3,2,0,54.78,29.7,9570.85,16.84
P014,2024-12-07,5.11,21.31,8,2,0,0,68.92,31.87,9505.69,3.32
P014,2024-12-08,4.42,20.94,12,3,2,0,66.64,32.47,8837.7,11.11
P014,2024-12-09,4.95,18.42,5,0,2,0,70.29,32.75,7323.46,12.38
P014,2024-12-10,5.06,19.62,8,1,1,0,42.35,34.41,8413.19,7.65
P014,2024-12-11,5.48,17.99,6,3,1,0,48.85,32.53,9843.58,8.72
P014,2024-12-12,5.74,17.4,8,0,2,0,62.5,31.45,9673.8,15.22
P014,2024-12-13,5.83,18.55,9,2,1,0,73.53,29.54,9184.7,11.98
P014,2024-12-14,4.37,18.66,7,3,1,0,69.86,30.86,9140.77,7.28
P014,2024-12-15,6.02,20.56,5,2,2,0,45.69,26.67,10521.68,19.74
P014,2024-12-16,5.42,18.08,12,2,0,0,60.81,31.61,8267.35,4.3
P014,2024-12-17,5.75,18.24,6,1,0,0,56.6,32.52,9595.99,4.39
P014,2024-12-18,5.91,18.76,6,0,1,0,48.48,31.69,9589.54,10.47
P014,2024-12-19,5.52,19.74,11,1,1,0,65.78,31.08,8704.28,9.97
P014,2024-12-20,5.69,19.84,8,2,2,0,39.91,33.31,8828.21,14.21
P014,2024-12-21,5.59,20.59,5,3,0,0,37.35,35.7,10076.08,3.98
P014,2024-12-22,5.55,16.56,3,2,1,1,52.21,33.42,9559.74,16.86
P014,2024-12-23,5.53,18.78,7,0,2,0,35.72,33.57,10032.43,13.82
P014,2024-12-24,5.05,15.28,10,3,0,0,51.93,32.9,7938.11,2.61
P014,2024-12-25,4.7,18.03,11,2,0,0,37.57,31.79,10147.2,2.36
P014,2024-12-26,6.5,19.08,4,2,0,0,46.23,32.7,9255.86,6.26
P014,2024-12-27,5.99,15.02,5,2,2,0,38.19,33.95,7433.33,14.98
P014,2024-12-28,5.55,17.66,5,1,1,0,42.69,33.37,9826.93,8.89
P014,2024-12-29,5.81,17.27,3,3,0,0,62.98,30.73,8078.07,5.97
P014,2024-12-30,5.09,20.72,11,3,1,0,70.23,33.6,9027.68,7.74
P014,2024-12-31,5.26,18.19,8,2,2,0,59.85,32.72,8382.03,13.14
P015,2023-01-01,2.85,6.52,4,0,0,0,54.89,20.57,6013.85,0.0
P015,2023-01-02,3.0,7.24,3,1,1,0,69.66,18.62,6210.07,5.64
P015,2023-01-03,1.85,5.73,10,3,1,0,73.4,17.3,6300.0,6.7
P015,2023-01-04,3.05,10.72,6,2,0,0,71.18,21.5,5040.75,0.0
P015,2023-01-05,3.1,5.17,9,1,0,0,45.38,20.01,6859.34,0.0
P015,2023-01-06,2.9,7.2,11,2,1,0,45.67,18.03,7061.59,6.11
P015,2023-01-07,2.2,5.44,6,2,0,0,39.21,18.92,5826.19,0.41
P015,2023-01-08,1.94,6.62,7,0,0,0,66.16,22.91,6657.66,0.0
P015,2023-01-09,1.11,8.21,9,1,1,0,70.16,21.39,5131.39,5.0
P015,2023-01-10,2.4,6.86,11,0,1,0,74.1,21.99,6456.12,5.0
P015,2023-01-11,2.6,9.37,5,2,0,0,54.98,19.98,6663.05,0.0
P015,2023-01-12,2.77,6.87,8,2,2,0,45.14,17.65,7740.41,11.42
P015,2023-01-13,2.54,6.28,9,2,0,0,41.87,18.52,6189.78,0.73
P015,2023-01-14,2.35,6.76,12,3,2,0,44.12,14.71,7003.52,13.77
P015,2023-01-15,2.57,7.28,6,0,0,0,47.91,19.29,5821.34,0.11
P015,2023-01-16,1.43,8.37,8,0,1,0,39.04,21.55,6625.74,5.0
P015,2023-01-17,2.18,6.85,10,0,2,1,57.03,17.53,7557.58,19.51
P015,2023-01-18,1.43,9.63,5,0,1,0,38.63,19.29,8161.42,5.11
P015,2023-01-19,1.92,9.05,3,2,0,0,57.97,20.57,5347.72,0.0
P015,2023-01-20,2.41,8.29,8,0,1,0,58.34,20.5,6754.25,5.0
P015,2023-01-21,2.46,8.3,12,2,1,0,55.52,16.72,5901.94,7.17
P015,2023-01-22,2.75,8.31,11,1,1,0,63.53,17.77,6727.9,6.33
P015,2023-01-23,1.91,7.18,10,0,1,0,45.5,19.63,7083.74,5.0
P015,2023-01-24,2.15,5.16,9,0,0,0,73.68,18.8,6658.4,0.5
P015,2023-01-25,2.26,7.25,5,1,0,0,65.54,21.05,6722.37,0.0
P015,2023-01-26,2.52,7.97,6,1,1,0,55.29,22.39,6095.57,5.0
P015,2023-01-27,2.39,5.75,7,0,1,0,51.19,18.77,5592.89,5.52
P015,2023-01-28,2.11,5.44,8,0,0,0,50.28,20.05,6775.53,0.0
P015,2023-01-29,3.43,7.03,11,1,1,0,70.55,17.19,5815.79,6.79
P015,2023-01-30,2.7,9.31,7,2,0,0,37.11,18.17,6578.35,1.0
P015,2023-01-31,3.19,4.19,8,3,2,0,47.27,22.31,6403.77,10.0
P015,2023-02-01,2.42,7.95,5,2,2,0,70.13,20.08,6343.36,10.0
P015,2023-02-02,2.18,5.62,9,1,0,0,45.16,23.97,5930.38,0.0
P015,2023-02-03,3.37,4.91,4,1,0,0,74.74,18.26,7095.06,0.93
P015,2023-02-04,2.27,9.52,8,1,2,0,49.85,21.43,5220.09,10.0
P015,2023-02-05,2.12,6.92,4,3,0,0,71.94,21.99,6241.02,0.0
P015,2023-02-06,2.25,5.75,5,2,2,0,63.76,18.57,5540.73,10.68
P015,2023-02-07,2.05,3.43,3,2,2,0,35.08,18.56,5827.83,10.69
P015,2023-02-08,2.68,8.29,6,1,2,0,65.55,19.93,6086.76,10.0
P015,2023-02-09,2.99,6.77,6,0,1,0,68.16,19.61,7036.19,5.0
P015,2023-02-10,1.51,7.12,9,3,2,1,44.19,19.58,6466.04,18.0
P015,2023-02-11,2.79,7.24,4,3,1,0,42.57,16.22,5277.07,7.57
P015,2023-02-12,2.51,6.74,10,1,1,0,66.37,20.81,5611.87,5.0
P015,2023-02-13,1.22,6.32,10,1,0,0,57.8,20.52,8446.87,0.0
P015,2023-02-14,3.06,10.95,4,3,0,0,65.11,17.88,6457.08,1.24
P015,2023-02-15,2.55,5.85,4,2,0,0,54.87,16.84,7154.19,2.07
P015,2023-02-16,2.92,6.61,12,0,1,0,66.17,20.37,6292.1,5.0
P015,2023-02-17,2.75,5.81,8,2,0,0,53.54,15.98,5455.22,2.76
P015,2023-02-18,2.22,5.51,12,1,2,0,56.58,17.06,5444.1,11.89
P015,2023-02-19,1.52,8.99,10,3,0,0,66.74,17.6,4883.18,1.46
P015,2023-02-20,3.0,5.1,4,3,2,0,65.69,21.87,6417.8,10.0
P015,2023-02-21,2.89,9.62,7,3,1,0,63.37,19.16,6859.33,5.22
P015,2023-02-22,2.58,6.69,7,0,2,0,41.5,17.06,6361.74,11.89
P015,2023-02-23,1.35,6.15,4,0,0,0,49.24,17.98,7700.62,1.16
P015,2023-02-24,2.09,6.58,3,2,0,0,43.15,22.26,6759.05,0.0
P015,2023-02-25,3.11,7.13,4,1,2,0,58.81,19.37,6424.44,10.04
P015,2023-02-26,2.9,6.08,9,3,1,0,62.93,17.26,5559.03,6.74
P015,2023-02-27,2.5,9.21,9,1,0,0,64.12,21.74,6620.06,0.0
P015,2023-02-28,2.94,8.63,11,0,2,0,42.14,20.48,5214.59,10.0
P015,2023-03-01,2.39,7.38,4,0,2,0,60.09,23.22,7353.52,10.0
P015,2023-03-02,2.21,4.88,4,3,2,0,38.47,19.82,5333.92,10.0
P015,2023-03-03,2.06,8.62,10,0,0,0,63.13,18.47,7052.15,0.76
P015,2023-03-04,2.33,8.07,6,1,1,0,54.86,16.11,7519.41,7.65
P015,2023-03-05,2.14,6.55,5,2,2,0,74.21,17.1,6799.54,11.86
P015,2023-03-06,2.43,8.06,5,2,1,0,61.36,18.88,6982.12,5.44
P015,2023-03-07,2.86,7.11,7,2,0,0,63.1,18.1,7195.9,1.06
P015,2023-03-08,2.34,7.12,3,1,2,0,50.39,22.09,5821.66,10.0
P015,2023-03-09,2.59,6.78,9,3,2,0,60.39,17.6,7755.42,11.46
P015,2023-03-10,2.08,5.13,11,2,0,0,66.34,15.65,6987.88,3.02
P015,2023-03-11,2.43,5.33,7,0,1,0,43.36,19.81,6730.22,5.0
P015,2023-03-12,2.58,9.19,10,3,1,0,36.06,22.57,7070.45,5.0
P015,2023-03-13,2.24,6.03,12,2,0,0,65.42,20.05,7159.84,0.0
P015,2023-03-14,2.15,6.66,4,2,1,0,35.56,17.1,5915.31,6.86
P015,2023-03-15,1.81,8.48,6,2,1,0,56.91,20.04,6750.75,5.0
P015,2023-03-16,3.2,9.14,3,1,2,0,40.49,16.08,6771.53,12.67
P015,2023-03-17,2.38,5.8,9,2,0,0,60.73,19.05,6391.51,0.3
P015,2023-03-18,2.6,5.9,5,0,1,0,59.39,19.49,5674.76,5.0
P015,2023-03-19,2.2,6.2,12,2,2,0,39.87,20.39,6019.08,10.0
P015,2023-03-20,3.4,4.88,7,1,1,0,46.89,16.96,6735.93,6.97
P015,2023-03-21,2.82,7.94,5,0,2,0,66.09,20.26,7153.7,10.0
P015,2023-03-22,3.0,4.84,12,2,2,0,64.6,19.54,6018.49,10.0
P015,2023-03-23,2.48,4.47,7,2,0,0,73.58,15.57,5803.77,3.09
P015,2023-03-24,1.96,5.73,8,0,0,0,62.65,17.25,7506.16,1.75
P015,2023-03-25,2.84,7.52,5,2,2,0,72.27,20.64,5444.24,10.0
P015,2023-03-26,2.63,8.12,4,2,2,0,49.86,19.76,6796.97,10.0
P015,2023-03-27,2.45,7.27,9,3,0,0,36.41,20.05,7563.05,0.0
P015,2023-03-28,1.91,5.55,3,2,2,0,46.25,22.62,6315.09,10.0
P015,2023-03-29,1.81,5.32,5,0,0,0,70.75,22.9,6522.4,0.0
P015,2023-03-30,2.17,4.68,4,0,2,0,61.35,17.99,7920.4,11.15
P015,2023-03-31,2.11,5.96,12,0,0,0,69.36,21.45,4017.79,0.0
P015,2023-04-01,2.48,7.56,7,3,1,0,63.47,19.09,6783.13,5.27
P015,2023-04-02,2.51,5.38,3,2,0,1,39.67,20.43,6049.55,8.0
P015,2023-04-03,1.88,4.83,3,2,1,0,62.82,20.04,6778.35,5.0
P015,2023-04-04,3.44,7.92,9,3,0,0,37.96,21.6,4841.46,0.0
P015,2023-04-05,3.15,6.13,3,1,0,0,37.11,20.41,6704.71,0.0
