subscription_id,customer_id,plan_type,start_date,end_date,churn_date,churn_reason,mrr,country
S04179,C04179,basic,2022-10-25,,,,726,US
S04180,C04180,basic,2022-10-20,2023-03-12,2023-03-12,not_using,654,US
S04181,C04181,basic,2022-11-07,,,,649,US
S04182,C04182,premium,2022-11-11,,,,2268,US
S04183,C04183,premium,2022-11-06,,,,1115,US
S04184,C04184,premium,2022-11-24,,,,2571,US
S04185,C04185,basic,2022-11-09,,,,618,US
S04186,C04186,premium,2022-11-10,,,,1259,US
S04187,C04187,basic,2022-11-20,,,,746,US
S04188,C04188,enterprise,2022-11-26,,,,4415,US
S04189,C04189,basic,2022-11-17,,,,550,US
S04190,C04190,basic,2022-11-19,,,,605,US
S04191,C04191,premium,2022-11-14,,,,1189,US
S04192,C04192,basic,2022-11-03,,,,471,US
S04193,C04193,basic,2022-11-05,,,,659,US
S04194,C04194,premium,2022-11-25,,,,2391,US
S04195,C04195,enterprise,2022-11-10,2023-04-12,2023-04-12,not_using,4844,US
S04196,C04196,premium,2022-11-05,,,,2011,US
S04197,C04197,basic,2022-11-10,,,,777,US
S04198,C04198,enterprise,2022-11-15,,,,5328,US
S04199,C04199,basic,2022-11-08,,,,733,US
S04200,C04200,premium,2022-11-16,,,,1903,US
S04201,C04201,basic,2022-11-23,,,,729,US
S04202,C04202,premium,2022-11-23,,,,1161,US
S04203,C04203,premium,2022-12-09,,,,1007,US
S04204,C04204,basic,2022-12-26,,,,596,US
S04205,C04205,basic,2022-12-10,,,,588,US
S04206,C04206,enterprise,2022-12-20,,,,4592,US
S04207,C04207,enterprise,2022-12-08,2023-01-04,2023-01-04,price_too_high,7493,US
S04208,C04208,premium,2022-12-01,,,,2621,US
S04209,C04209,basic,2022-12-10,,,,727,US
S04210,C04210,basic,2022-12-21,,,,709,US
S04211,C04211,enterprise,2022-12-02,,,,4871,US
S04212,C04212,premium,2022-12-16,,,,1895,US
S04213,C04213,basic,2022-12-05,,,,473,US
S04214,C04214,basic,2022-12-04,,,,758,US
S04215,C04215,basic,2022-12-01,,,,510,US
S04216,C04216,basic,2022-12-26,,,,685,US
S04217,C04217,basic,2022-12-15,2023-01-07,2023-01-07,price_too_high,660,US
S04218,C04218,enterprise,2022-12-22,,,,4940,US
S04219,C04219,enterprise,2022-12-28,,,,4840,US
S04220,C04220,premium,2022-12-28,,,,2137,US
S04221,C04221,premium,2022-12-14,,,,2226,US
S04222,C04222,premium,2022-12-21,2023-06-27,2023-06-27,competitor,2167,US
S04223,C04223,premium,2022-12-02,,,,1474,US
S04224,C04224,enterprise,2022-12-07,,,,6070,US
S04225,C04225,basic,2023-01-26,,,,720,US
S04226,C04226,basic,2023-01-19,,,,732,US
S04227,C04227,basic,2023-01-09,,,,705,US
S04228,C04228,premium,2023-01-07,,,,2411,US
S04229,C04229,basic,2023-01-16,,,,702,US
S04230,C04230,premium,2023-01-12,,,,1427,US
S04231,C04231,basic,2023-01-16,,,,749,US
S04232,C04232,basic,2023-01-21,,,,671,US
S04233,C04233,basic,2023-01-07,,,,700,US
S04234,C04234,basic,2023-01-28,,,,491,US
S04235,C04235,enterprise,2023-01-17,,,,5302,US
S04236,C04236,premium,2023-01-16,,,,1535,US
S04237,C04237,premium,2023-01-03,2023-07-22,2023-07-22,not_using,1806,US
S04238,C04238,basic,2023-01-01,,,,787,US
S04239,C04239,basic,2023-01-16,,,,463,US
S04240,C04240,premium,2023-01-15,,,,1371,US
S04241,C04241,basic,2023-01-04,,,,549,US
S04242,C04242,basic,2023-01-22,,,,648,US
S04243,C04243,enterprise,2023-01-09,,,,7641,US
S04244,C04244,basic,2023-01-22,,,,700,US
S04245,C04245,basic,2023-01-10,,,,688,US
S04246,C04246,premium,2023-01-24,,,,2673,US
S04247,C04247,basic,2023-02-27,2023-05-27,2023-05-27,competitor,549,US
S04248,C04248,basic,2023-02-02,,,,700,US
S04249,C04249,premium,2023-02-20,,,,1540,US
S04250,C04250,premium,2023-02-21,,,,1531,US
S04251,C04251,basic,2023-02-24,,,,771,US
S04252,C04252,basic,2023-02-28,,,,613,US
S04253,C04253,premium,2023-02-01,,,,2014,US
S04254,C04254,premium,2023-02-24,,,,2073,US
S04255,C04255,premium,2023-02-21,,,,1055,US
S04256,C04256,enterprise,2023-02-28,,,,7748,US
S04257,C04257,basic,2023-02-07,,,,656,US
S04258,C04258,basic,2023-02-04,,,,605,US
S04259,C04259,enterprise,2023-02-23,,,,4039,US
S04260,C04260,basic,2023-02-26,,,,450,US
S04261,C04261,premium,2023-02-06,,,,2717,US
S04262,C04262,basic,2023-02-14,2023-04-26,2023-04-26,competitor,722,US
S04263,C04263,basic,2023-02-13,,,,586,US
S04264,C04264,basic,2023-02-24,,,,519,US
S04265,C04265,basic,2023-02-20,,,,754,US
S04266,C04266,basic,2023-02-27,,,,495,US
S04267,C04267,basic,2023-02-02,,,,799,US
S04268,C04268,basic,2023-02-13,,,,753,US
S04269,C04269,premium,2023-03-22,,,,1375,US
S04270,C04270,basic,2023-03-24,,,,621,US
S04271,C04271,enterprise,2023-03-03,,,,4780,US
S04272,C04272,premium,2023-03-08,,,,1194,US
S04273,C04273,basic,2023-03-05,2023-06-09,2023-06-09,not_using,636,US
S04274,C04274,enterprise,2023-03-04,,,,5835,US
S04275,C04275,enterprise,2023-03-11,,,,3895,US
S04276,C04276,basic,2023-03-28,,,,465,US
S04277,C04277,basic,2023-03-16,,,,554,US
S04278,C04278,premium,2023-03-17,,,,1401,US
S04279,C04279,premium,2023-03-17,,,,1436,US
S04280,C04280,basic,2023-03-28,,,,516,US
S04281,C04281,premium,2023-03-01,,,,2134,US
S04282,C04282,premium,2023-03-26,,,,1524,US
S04283,C04283,premium,2023-03-24,,,,2029,US
S04284,C04284,basic,2023-03-02,2023-03-28,2023-03-28,price_too_high,611,US
S04285,C04285,premium,2023-03-06,,,,2282,US
S04286,C04286,premium,2023-03-28,2023-10-24,2023-10-24,competitor,1866,US
S04287,C04287,premium,2023-03-06,,,,1077,US
S04288,C04288,premium,2023-03-22,,,,1448,US
S04289,C04289,premium,2023-03-12,,,,1542,US
S04290,C04290,basic,2023-03-15,,,,630,US
S04291,C04291,premium,2023-04-17,,,,1616,US
S04292,C04292,premium,2023-04-08,,,,1709,US
S04293,C04293,premium,2023-04-17,,,,1994,US
S04294,C04294,premium,2023-04-26,,,,1554,US
S04295,C04295,basic,2023-04-08,,,,493,US
S04296,C04296,basic,2023-04-25,,,,590,US
S04297,C04297,enterprise,2023-04-28,,,,5312,US
S04298,C04298,basic,2023-04-22,2023-08-06,2023-08-06,not_using,719,US
S04299,C04299,premium,2023-04-02,,,,1253,US
S04300,C04300,premium,2023-04-28,,,,1928,US
S04301,C04301,premium,2023-04-27,,,,2135,US
S04302,C04302,basic,2023-04-24,,,,785,US
S04303,C04303,premium,2023-04-08,,,,2742,US
S04304,C04304,premium,2023-04-20,,,,1430,US
S04305,C04305,premium,2023-04-03,,,,2457,US
S04306,C04306,basic,2023-04-25,,,,681,US
S04307,C04307,basic,2023-04-12,,,,595,US
S04308,C04308,basic,2023-04-07,,,,597,US
S04309,C04309,basic,2023-04-20,,,,702,US
S04310,C04310,enterprise,2023-04-20,,,,6343,US
S04311,C04311,enterprise,2023-04-09,2023-07-25,2023-07-25,competitor,4664,US
S04312,C04312,basic,2023-04-22,,,,618,US
S04313,C04313,premium,2023-05-23,2023-09-06,2023-09-06,competitor,2016,US
S04314,C04314,basic,2023-05-12,,,,598,US
S04315,C04315,enterprise,2023-05-14,,,,7273,US
S04316,C04316,enterprise,2023-05-12,,,,7762,US
S04317,C04317,premium,2023-05-17,,,,2254,US
S04318,C04318,basic,2023-05-03,,,,476,US
S04319,C04319,enterprise,2023-05-12,,,,6430,US
S04320,C04320,basic,2023-05-15,,,,734,US
S04321,C04321,basic,2023-05-28,,,,468,US
S04322,C04322,basic,2023-05-12,,,,495,US
S04323,C04323,basic,2023-05-20,,,,554,US
S04324,C04324,basic,2023-05-02,,,,797,US
S04325,C04325,basic,2023-05-14,2023-10-24,2023-10-24,not_using,544,US
S04326,C04326,premium,2023-05-15,,,,1128,US
S04327,C04327,premium,2023-05-17,2023-09-17,2023-09-17,price_too_high,1921,US
S04328,C04328,enterprise,2023-05-24,,,,4906,US
S04329,C04329,basic,2023-05-10,,,,600,US
S04330,C04330,premium,2023-05-16,2023-11-17,2023-11-17,not_using,1845,US
S04331,C04331,premium,2023-05-07,,,,2559,US
S04332,C04332,basic,2023-05-15,,,,715,US
S04333,C04333,premium,2023-05-15,,,,2248,US
S04334,C04334,basic,2023-05-17,,,,581,US
S04335,C04335,premium,2023-06-09,,,,1799,US
S04336,C04336,premium,2023-06-22,2023-12-29,2023-12-29,not_using,1284,US
S04337,C04337,enterprise,2023-06-21,,,,5981,US
S04338,C04338,basic,2023-06-02,,,,698,US
S04339,C04339,basic,2023-06-13,,,,713,US
S04340,C04340,basic,2023-06-16,,,,585,US
S04341,C04341,enterprise,2023-06-13,,,,6466,US
S04342,C04342,enterprise,2023-06-21,,,,6846,US
S04343,C04343,basic,2023-06-13,2023-12-13,2023-12-13,not_using,630,US
S04344,C04344,premium,2023-06-16,,,,1523,US
S04345,C04345,premium,2023-06-14,,,,1074,US
S04346,C04346,basic,2023-06-12,,,,579,US
S04347,C04347,enterprise,2023-06-03,,,,7429,US
S04348,C04348,basic,2023-06-05,,,,773,US
S04349,C04349,premium,2023-06-12,,,,2647,US
S04350,C04350,premium,2023-06-08,,,,1654,US
S04351,C04351,premium,2023-06-06,,,,2025,US
S04352,C04352,premium,2023-06-14,,,,2749,US
S04353,C04353,basic,2023-06-05,,,,450,US
S04354,C04354,premium,2023-06-03,2023-11-05,2023-11-05,competitor,1078,US
S04355,C04355,premium,2023-06-12,,,,2594,US
S04356,C04356,premium,2023-06-27,,,,2225,US
S04357,C04357,basic,2023-07-14,2023-11-13,2023-11-13,not_using,528,US
S04358,C04358,basic,2023-07-19,,,,552,US
S04359,C04359,premium,2023-07-15,,,,1089,US
S04360,C04360,premium,2023-07-15,,,,1367,US
S04361,C04361,basic,2023-07-28,2023-12-25,2023-12-25,price_too_high,655,US
S04362,C04362,premium,2023-07-14,,,,1667,US
S04363,C04363,premium,2023-07-05,,,,1829,US
S04364,C04364,basic,2023-07-05,,,,453,US
S04365,C04365,basic,2023-07-16,,,,613,US
S04366,C04366,basic,2023-07-03,,,,646,US
S04367,C04367,basic,2023-07-26,2023-08-19,2023-08-19,not_using,546,US
S04368,C04368,basic,2023-07-28,,,,748,US
S04369,C04369,basic,2023-07-11,,,,676,US
S04370,C04370,basic,2023-07-28,,,,466,US
S04371,C04371,premium,2023-07-14,,,,2286,US
S04372,C04372,premium,2023-07-19,,,,1623,US
S04373,C04373,basic,2023-07-23,,,,611,US
S04374,C04374,basic,2023-07-10,,,,576,US
S04375,C04375,basic,2023-07-01,,,,638,US
S04376,C04376,basic,2023-07-23,,,,726,US
S04377,C04377,premium,2023-07-25,,,,1919,US
S04378,C04378,premium,2023-07-26,,,,2529,US
S04379,C04379,premium,2023-08-20,,,,1484,US
S04380,C04380,basic,2023-08-01,,,,479,US
S04381,C04381,premium,2023-08-03,2024-01-20,2024-01-20,price_too_high,2122,US
S04382,C04382,basic,2023-08-13,,,,715,US
S04383,C04383,basic,2023-08-02,,,,772,US
S04384,C04384,premium,2023-08-19,,,,1956,US
S04385,C04385,basic,2023-08-01,,,,456,US
S04386,C04386,premium,2023-08-05,,,,1921,US
S04387,C04387,enterprise,2023-08-01,2024-01-11,2024-01-11,competitor,6937,US
S04388,C04388,basic,2023-08-17,,,,510,US
S04389,C04389,basic,2023-08-27,,,,751,US
S04390,C04390,basic,2023-08-03,,,,550,US
S04391,C04391,basic,2023-08-22,,,,792,US
S04392,C04392,enterprise,2023-08-15,,,,4207,US
S04393,C04393,premium,2023-08-05,,,,1205,US
S04394,C04394,basic,2023-08-13,,,,701,US
S04395,C04395,premium,2023-08-12,,,,2404,US
S04396,C04396,premium,2023-08-02,,,,2729,US
S04397,C04397,premium,2023-08-08,,,,2165,US
S04398,C04398,basic,2023-08-24,,,,539,US
S04399,C04399,premium,2023-08-04,,,,2800,US
S04400,C04400,basic,2023-08-21,,,,511,US
S04401,C04401,basic,2023-09-25,2023-10-30,2023-10-30,not_using,468,US
S04402,C04402,premium,2023-09-13,,,,2183,US
S04403,C04403,basic,2023-09-19,,,,749,US
S04404,C04404,premium,2023-09-08,2023-11-22,2023-11-22,price_too_high,1156,US
S04405,C04405,premium,2023-09-11,,,,2055,US
S04406,C04406,premium,2023-09-08,,,,1364,US
S04407,C04407,premium,2023-09-20,2023-11-26,2023-11-26,not_using,2005,US
S04408,C04408,premium,2023-09-06,,,,2206,US
S04409,C04409,premium,2023-09-15,,,,2639,US
S04410,C04410,premium,2023-09-15,,,,1687,US
S04411,C04411,premium,2023-09-19,,,,2661,US
S04412,C04412,basic,2023-09-11,,,,788,US
S04413,C04413,basic,2023-09-15,,,,514,US
S04414,C04414,basic,2023-09-21,,,,707,US
S04415,C04415,basic,2023-09-23,,,,750,US
S04416,C04416,basic,2023-09-20,,,,546,US
S04417,C04417,basic,2023-09-21,,,,763,US
S04418,C04418,premium,2023-09-14,,,,2619,US
S04419,C04419,basic,2023-09-11,,,,589,US
S04420,C04420,premium,2023-09-26,,,,1138,US
S04421,C04421,basic,2023-09-16,,,,592,US
S04422,C04422,basic,2023-09-01,,,,486,US
S04423,C04423,basic,2023-10-15,,,,497,US
S04424,C04424,enterprise,2023-10-27,,,,6948,US
S04425,C04425,premium,2023-10-14,,,,1364,US
S04426,C04426,basic,2023-10-23,,,,536,US
S04427,C04427,premium,2023-10-01,,,,2537,US
S04428,C04428,premium,2023-10-09,2024-02-26,2024-02-26,not_using,2641,US
S04429,C04429,basic,2023-10-02,2024-03-04,2024-03-04,price_too_high,475,US
S04430,C04430,premium,2023-10-02,,,,1732,US
S04431,C04431,premium,2023-10-03,2023-12-04,2023-12-04,competitor,1174,US
S04432,C04432,basic,2023-10-21,,,,484,US
S04433,C04433,premium,2023-10-14,,,,2082,US
S04434,C04434,basic,2023-10-04,,,,672,US
S04435,C04435,premium,2023-10-17,,,,2638,US
S04436,C04436,premium,2023-10-23,,,,1238,US
S04437,C04437,basic,2023-10-24,,,,480,US
S04438,C04438,basic,2023-10-19,,,,749,US
S04439,C04439,premium,2023-10-06,,,,1553,US
S04440,C04440,premium,2023-10-01,,,,2051,US
S04441,C04441,basic,2023-10-19,,,,536,US
S04442,C04442,basic,2023-10-27,,,,505,US
S04443,C04443,enterprise,2023-10-20,,,,6316,US
S04444,C04444,basic,2023-10-13,,,,728,US
S04445,C04445,basic,2023-11-07,,,,520,US
S04446,C04446,premium,2023-11-25,,,,1593,US
S04447,C04447,enterprise,2023-11-05,,,,5862,US
S04448,C04448,premium,2023-11-21,,,,1020,US
S04449,C04449,enterprise,2023-11-27,2024-07-12,2024-07-12,competitor,5101,US
S04450,C04450,basic,2023-11-16,,,,518,US
S04451,C04451,basic,2023-11-25,,,,668,US
S04452,C04452,enterprise,2023-11-02,,,,7889,US
S04453,C04453,basic,2023-11-15,2024-02-04,2024-02-04,price_too_high,599,US
S04454,C04454,premium,2023-11-23,,,,2749,US
S04455,C04455,basic,2023-11-05,,,,520,US
S04456,C04456,premium,2023-11-10,,,,2660,US
S04457,C04457,basic,2023-11-22,,,,672,US
S04458,C04458,basic,2023-11-18,,,,734,US
S04459,C04459,enterprise,2023-11-26,,,,6923,US
S04460,C04460,premium,2023-11-18,,,,1979,US
S04461,C04461,premium,2023-11-06,,,,1935,US
S04462,C04462,premium,2023-11-17,,,,1481,US
S04463,C04463,basic,2023-11-19,,,,547,US
S04464,C04464,basic,2023-11-12,,,,785,US
S04465,C04465,premium,2023-11-24,,,,1609,US
S04466,C04466,premium,2023-11-20,,,,2602,US
S04467,C04467,basic,2023-12-19,,,,546,US
S04468,C04468,basic,2023-12-03,,,,661,US
S04469,C04469,enterprise,2023-12-24,,,,4012,US
S04470,C04470,basic,2023-12-11,,,,669,US
S04471,C04471,basic,2023-12-28,,,,483,US
S04472,C04472,basic,2023-12-08,,,,699,US
S04473,C04473,premium,2023-12-23,,,,2389,US
S04474,C04474,basic,2023-12-05,,,,719,US
S04475,C04475,enterprise,2023-12-12,,,,7430,US
S04476,C04476,premium,2023-12-27,,,,1903,US
S04477,C04477,premium,2023-12-08,,,,2672,US
S04478,C04478,premium,2023-12-27,2024-04-28,2024-04-28,price_too_high,1215,US
S04479,C04479,basic,2023-12-08,,,,621,US
S04480,C04480,basic,2023-12-22,,,,722,US
S04481,C04481,basic,2023-12-10,,,,497,US
S04482,C04482,basic,2023-12-03,,,,579,US
S04483,C04483,premium,2023-12-05,2024-04-17,2024-04-17,not_using,1128,US
S04484,C04484,premium,2023-12-26,,,,1131,US
S04485,C04485,premium,2023-12-28,,,,2361,US
S04486,C04486,basic,2023-12-21,2024-02-12,2024-02-12,price_too_high,559,US
S04487,C04487,basic,2023-12-02,,,,473,US
S04488,C04488,basic,2023-12-01,,,,506,US
S04489,C04489,premium,2024-01-16,,,,2455,US
S04490,C04490,basic,2024-01-18,2024-02-23,2024-02-23,price_too_high,682,US
S04491,C04491,basic,2024-01-17,,,,515,US
S04492,C04492,basic,2024-01-03,,,,764,US
S04493,C04493,basic,2024-01-09,,,,590,US
S04494,C04494,premium,2024-01-11,,,,2044,US
S04495,C04495,premium,2024-01-27,,,,2102,US
S04496,C04496,premium,2024-01-19,,,,2490,US
S04497,C04497,premium,2024-01-12,,,,2044,US
S04498,C04498,enterprise,2024-01-25,,,,5753,US
S04499,C04499,enterprise,2024-01-12,,,,5366,US
S04500,C04500,basic,2024-01-15,,,,578,US
S04501,C04501,enterprise,2024-01-11,,,,3869,US
S04502,C04502,basic,2024-01-25,,,,786,US
S04503,C04503,premium,2024-01-22,,,,2547,US
S04504,C04504,premium,2024-01-25,,,,2057,US
S04505,C04505,premium,2024-01-15,,,,2076,US
S04506,C04506,premium,2024-01-26,2024-02-20,2024-02-20,not_using,2516,US
S04507,C04507,premium,2024-01-10,,,,1255,US
S04508,C04508,premium,2024-01-04,,,,2007,US
S04509,C04509,enterprise,2024-01-01,,,,7302,US
S04510,C04510,premium,2024-01-09,,,,1887,US
S04511,C04511,premium,2024-02-22,,,,1059,US
S04512,C04512,basic,2024-02-22,,,,764,US
S04513,C04513,basic,2024-02-26,,,,559,US
S04514,C04514,enterprise,2024-02-26,,,,4628,US
S04515,C04515,premium,2024-02-20,,,,2208,US
S04516,C04516,basic,2024-02-27,,,,461,US
S04517,C04517,basic,2024-02-22,,,,668,US
S04518,C04518,premium,2024-02-05,,,,1731,US
S04519,C04519,basic,2024-02-17,,,,638,US
S04520,C04520,basic,2024-02-01,,,,685,US
S04521,C04521,premium,2024-02-13,,,,1058,US
S04522,C04522,basic,2024-02-13,,,,782,US
S04523,C04523,premium,2024-02-03,,,,2304,US
S04524,C04524,basic,2024-02-01,2024-03-05,2024-03-05,price_too_high,576,US
S04525,C04525,basic,2024-02-12,,,,795,US
S04526,C04526,premium,2024-02-21,,,,2544,US
S04527,C04527,premium,2024-02-22,,,,1245,US
S04528,C04528,premium,2024-02-22,,,,2251,US
S04529,C04529,premium,2024-02-26,,,,2742,US
S04530,C04530,enterprise,2024-02-15,,,,6394,US
S04531,C04531,premium,2024-02-05,,,,1122,US
S04532,C04532,premium,2024-02-27,,,,1064,US
S04533,C04533,basic,2024-03-23,,,,772,US
S04534,C04534,premium,2024-03-09,,,,1269,US
S04535,C04535,basic,2024-03-16,,,,590,US
S04536,C04536,basic,2024-03-08,,,,477,US
S04537,C04537,enterprise,2024-03-18,,,,6996,US
S04538,C04538,premium,2024-03-12,,,,2017,US
S04539,C04539,premium,2024-03-21,,,,1777,US
S04540,C04540,premium,2024-03-01,2024-09-24,2024-09-24,price_too_high,1958,US
S04541,C04541,basic,2024-03-20,,,,672,US
S04542,C04542,premium,2024-03-27,,,,1063,US
S04543,C04543,enterprise,2024-03-12,,,,4653,US
S04544,C04544,premium,2024-03-04,,,,1445,US
S04545,C04545,basic,2024-03-10,,,,710,US
S04546,C04546,basic,2024-03-05,,,,529,US
S04547,C04547,premium,2024-03-03,,,,1541,US
S04548,C04548,basic,2024-03-26,,,,631,US
S04549,C04549,basic,2024-03-24,2024-10-11,2024-10-11,competitor,679,US
S04550,C04550,premium,2024-03-22,,,,1294,US
S04551,C04551,enterprise,2024-03-05,,,,6092,US
S04552,C04552,enterprise,2024-03-20,,,,4859,US
S04553,C04553,basic,2024-03-27,,,,791,US
S04554,C04554,basic,2024-03-11,,,,533,US
S04555,C04555,premium,2024-04-16,,,,2279,US
S04556,C04556,basic,2024-04-25,,,,683,US
S04557,C04557,premium,2024-04-07,,,,2184,US
S04558,C04558,basic,2024-04-01,,,,675,US
S04559,C04559,premium,2024-04-07,,,,2427,US
S04560,C04560,basic,2024-04-07,,,,632,US
S04561,C04561,basic,2024-04-06,,,,549,US
S04562,C04562,enterprise,2024-04-22,,,,4223,US
S04563,C04563,enterprise,2024-04-15,,,,4663,US
S04564,C04564,premium,2024-04-07,,,,1175,US
S04565,C04565,premium,2024-04-02,,,,2401,US
S04566,C04566,premium,2024-04-21,,,,2076,US
S04567,C04567,basic,2024-04-20,,,,464,US
S04568,C04568,premium,2024-04-28,,,,2069,US
S04569,C04569,premium,2024-04-06,,,,2432,US
S04570,C04570,premium,2024-04-08,,,,2660,US
S04571,C04571,basic,2024-04-24,,,,685,US
S04572,C04572,premium,2024-04-06,,,,2128,US
S04573,C04573,basic,2024-04-20,,,,622,US
S04574,C04574,premium,2024-04-08,,,,2051,US
S04575,C04575,basic,2024-04-21,2024-05-12,2024-05-12,not_using,698,US
S04576,C04576,basic,2024-04-11,,,,621,US
S04577,C04577,premium,2024-05-21,,,,1663,US
S04578,C04578,premium,2024-05-05,2024-07-15,2024-07-15,not_using,1534,US
S04579,C04579,premium,2024-05-10,,,,2464,US
S04580,C04580,enterprise,2024-05-09,2024-08-17,2024-08-17,competitor,7236,US
S04581,C04581,enterprise,2024-05-09,,,,4504,US
S04582,C04582,basic,2024-05-21,,,,496,US
S04583,C04583,premium,2024-05-15,,,,1443,US
S04584,C04584,premium,2024-05-09,,,,1224,US
S04585,C04585,enterprise,2024-05-17,,,,5919,US
S04586,C04586,basic,2024-05-01,,,,470,US
S04587,C04587,basic,2024-05-12,2024-11-26,2024-11-26,not_using,678,US
S04588,C04588,premium,2024-05-05,,,,2584,US
S04589,C04589,enterprise,2024-05-16,,,,7865,US
S04590,C04590,premium,2024-05-06,,,,1510,US
S04591,C04591,basic,2024-05-22,2024-07-27,2024-07-27,competitor,750,US
S04592,C04592,basic,2024-05-25,,,,747,US
S04593,C04593,premium,2024-05-16,,,,2338,US
S04594,C04594,enterprise,2024-05-07,,,,5814,US
S04595,C04595,basic,2024-05-21,,,,615,US
S04596,C04596,enterprise,2024-05-22,,,,7414,US
S04597,C04597,basic,2024-05-26,,,,705,US
S04598,C04598,premium,2024-05-26,,,,1064,US
S04599,C04599,basic,2024-06-26,,,,616,US
S04600,C04600,basic,2024-06-14,,,,726,US
S04601,C04601,basic,2024-06-09,,,,569,US
S04602,C04602,premium,2024-06-24,,,,1962,US
S04603,C04603,basic,2024-06-06,2025-01-17,2025-01-17,not_using,554,US
S04604,C04604,basic,2024-06-27,,,,610,US
S04605,C04605,basic,2024-06-15,,,,520,US
S04606,C04606,basic,2024-06-23,,,,629,US
S04607,C04607,premium,2024-06-27,,,,2503,US
S04608,C04608,basic,2024-06-01,,,,751,US
S04609,C04609,premium,2024-06-04,,,,1635,US
S04610,C04610,enterprise,2024-06-26,,,,7072,US
S04611,C04611,basic,2024-06-13,,,,651,US
S04612,C04612,enterprise,2024-06-17,,,,4944,US
S04613,C04613,premium,2024-06-11,,,,1744,US
S04614,C04614,basic,2024-06-17,,,,735,US
S04615,C04615,basic,2024-06-10,,,,452,US
S04616,C04616,premium,2024-06-23,,,,1348,US
S04617,C04617,premium,2024-06-26,,,,1884,US
S04618,C04618,basic,2024-06-02,,,,606,US
S04619,C04619,premium,2024-06-02,,,,1179,US
S04620,C04620,enterprise,2024-06-18,,,,5758,US
S04621,C04621,basic,2024-07-09,,,,579,US
S04622,C04622,basic,2024-07-11,,,,742,US
S04623,C04623,basic,2024-07-15,,,,573,US
S04624,C04624,premium,2024-07-14,,,,1416,US
S04625,C04625,premium,2024-07-12,2025-01-15,2025-01-15,not_using,1895,US
S04626,C04626,basic,2024-07-05,,,,473,US
S04627,C04627,basic,2024-07-24,2025-01-22,2025-01-22,competitor,671,US
S04628,C04628,basic,2024-07-14,,,,550,US
S04629,C04629,premium,2024-07-05,,,,2713,US
S04630,C04630,premium,2024-07-14,2025-02-27,2025-02-27,price_too_high,2241,US
S04631,C04631,enterprise,2024-07-05,,,,7850,US
S04632,C04632,premium,2024-07-22,,,,2753,US
S04633,C04633,basic,2024-07-07,,,,531,US
S04634,C04634,basic,2024-07-21,,,,590,US
S04635,C04635,premium,2024-07-27,,,,1554,US
S04636,C04636,basic,2024-07-04,,,,561,US
S04637,C04637,enterprise,2024-07-07,,,,8075,US
S04638,C04638,basic,2024-07-05,,,,496,US
S04639,C04639,premium,2024-07-02,,,,2751,US
S04640,C04640,enterprise,2024-07-03,2024-09-09,2024-09-09,competitor,4302,US
S04641,C04641,basic,2024-07-02,,,,757,US
S04642,C04642,premium,2024-07-02,,,,2157,US
S04643,C04643,premium,2024-08-21,,,,1726,US
S04644,C04644,basic,2024-08-15,,,,565,US
S04645,C04645,basic,2024-08-10,,,,649,US
S04646,C04646,premium,2024-08-19,,,,2525,US
S04647,C04647,basic,2024-08-06,,,,521,US
S04648,C04648,premium,2024-08-21,,,,2700,US
S04649,C04649,basic,2024-08-02,,,,726,US
S04650,C04650,premium,2024-08-06,,,,1969,US
S04651,C04651,premium,2024-08-27,,,,2770,US
S04652,C04652,basic,2024-08-04,,,,756,US
S04653,C04653,basic,2024-08-15,,,,597,US
